episode,score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
0,-186.0,118.54675589544125,-186.50861851230482,118.55540240319496,-1.13034752830863,1.8468678072298883,-186.0
1,-145.6,76.91727157580843,-166.27899065530303,87.82526653658928,-0.17912690239027138,1.5624069673228778,-165.8
2,-196.3,133.10067200765326,-176.45565776035164,52.72006028151217,-0.7582929790019989,3.7942494538521223,-175.9666666666667
3,-256.4,158.14775088856342,-196.5842849951696,61.702404161200974,0.6130414225161072,4.726144203360931,-196.07500000000002
4,-156.1,107.81924173768284,-188.53973711771357,43.372521982854366,0.95581134557724,4.13751842069523,-188.08
5,-148.6,98.57337932277208,-181.98410575353645,34.2256179774272,2.48619923889637,4.903100723194317,-181.5
6,-138.6,111.14874918074626,-175.85207776229157,31.98369507751911,2.504261291027069,6.0553382498715695,-175.37142857142857
7,-127.2,129.2214292514124,-169.80813168230927,18.17965421523105,1.5250501930713654,6.165204183473164,-169.35
8,-204.6,99.60053547379485,-173.73907721139696,23.059315119037862,4.298917546868324,5.228977104751549,-173.26666666666665
9,-239.0,148.22805252567935,-180.30211282835424,21.34903841263933,1.0857683241367342,10.102298408689228,-179.83999999999997
10,-141.8,76.23035265999145,-176.85387112838734,17.477935547101943,2.9988430604338645,6.010366251055814,-176.38181818181818
11,-173.0,96.17460972395757,-176.57613476280792,18.991747687438814,2.5144542157649994,8.858940607858992,-176.1
12,-144.8,127.11656942437607,-174.16716041077035,21.086662455227753,6.650338768959045,8.869727527582553,-173.69230769230768
13,-120.3,114.98410518173564,-170.3501113442435,18.478773523259004,4.092234486341477,9.039151641585569,-169.87857142857143
14,-122.7,114.43780455387595,-167.19763825160925,18.80908528901759,5.429698038101196,9.801196582980499,-166.73333333333332
15,-167.8,96.0090273533345,-167.2616958035988,19.604624991570574,5.265482354164123,8.638395846449814,-166.8
16,-111.3,33.75417669629115,-163.9900438970355,18.474286154682233,3.8622998356819154,8.984021350579292,-163.53529411764708
17,-126.3,76.51005743618866,-161.93229974054617,16.993539349003548,5.919138884544372,10.357526602241848,-161.4666666666667
18,-114.9,71.6619378284828,-159.479489898042,18.684642002671765,7.650226354598999,7.613008399749876,-159.01578947368424
19,-122.0,71.59764117778059,-157.62785054872083,19.014374369260043,6.976998722553253,9.820914339323139,-157.16500000000002
20,-154.5,69.63436252630194,-157.4989978255395,17.02375673277317,2.8846218258142473,13.299514523593569,-157.03809523809528
21,-145.1,54.12834541880786,-156.95214558132858,17.434777761865757,0.5176080465316768,13.476541723129401,-156.49545454545458
22,-129.2,87.89615084480852,-155.75989478636444,18.11547369432903,6.035160022974014,17.771177150180797,-155.30869565217392
23,-196.2,116.48156744977102,-157.46808615763877,17.80277931200123,5.071490621566772,11.962474549506004,-157.01250000000002
24,-157.3,89.77508934368524,-157.47718803823977,17.53959261037,7.39896212220192,13.331273536819964,-157.024
25,-103.0,22.365648262955006,-155.39939708443245,17.108737536913317,13.680307126045227,15.327341169790127,-154.94615384615386
26,-157.0,77.445321212955,-155.47539840308818,17.757709920099696,3.22413649559021,14.46852005240671,-155.02222222222224
27,-91.6,53.90567894222484,-153.2107297372843,17.818023467765567,9.34303685426712,19.624153330445825,-152.7571428571429
28,-77.7,80.82635708727692,-150.6130444484152,17.548284392115164,11.02915072441101,16.03039672458127,-150.1689655172414
29,-203.5,132.1297762723368,-152.39073763168705,18.929236438199965,3.042862272262574,22.702062090871152,-151.9466666666667
30,-120.1,46.378754714727826,-151.3698802247684,19.08669659498102,12.007042866945266,13.71815170156653,-150.9193548387097
31,-147.0,52.683541600347596,-151.25110410216243,18.853792967449813,10.120562076568604,10.772179304101698,-150.79687500000003
32,-159.2,114.77591694737669,-151.50970175090157,18.971045154667085,14.893461108207703,15.041892402761887,-151.05151515151516
33,-108.6,52.2306848935034,-150.2552806188623,18.33253797842513,15.82966998387128,13.336457394851804,-149.80294117647063
34,-98.0,68.70387341498456,-148.77635917156277,17.099425114393686,13.82150442302227,12.034432747594405,-148.32285714285717
35,-103.5,48.863187688802206,-147.53211318406213,17.184973120867767,7.936540496349335,12.03250827647223,-147.0777777777778
36,-91.7,75.23304533987117,-146.03709928274895,15.79833435642308,16.871135187149047,13.521089599735598,-145.5810810810811
37,-171.6,105.27128974437638,-146.72480979064218,14.973263923612075,12.239749258756637,12.611765463369164,-146.26578947368424
38,-87.3,59.44007252874295,-145.20934176738564,14.755063339170658,9.610455399751663,23.72836052656575,-144.75384615384618
39,-136.9,42.584425948148386,-145.01265612531887,14.81131151712971,20.869172859191895,17.06643686117907,-144.55750000000003
40,-144.2,92.59925605652684,-145.00250394552694,15.132666577794938,11.524962317943572,18.03620969252085,-144.5487804878049
41,-123.1,85.70679993766863,-144.48931285541914,14.965128178223635,17.851465272903443,22.400822704563975,-144.03809523809528
42,-104.3,129.18896581708862,-143.5641480384685,13.636032728109614,13.817569001019,13.991536104601872,-143.11395348837212
43,-84.0,80.75890043827987,-142.2242535173845,13.158764167569053,11.115776896476746,16.403616300778467,-141.77045454545458
44,-72.1,58.61067403733821,-140.67437835997106,13.219852635244155,17.082368326187133,19.731834917051618,-140.22222222222226
45,-82.9,92.74870469296174,-139.4256959254176,13.177575484860919,18.34460997581482,14.502223729442411,-138.97608695652178
46,-120.3,80.11110340576323,-139.0275067294043,13.356291068540106,18.737959575653075,14.165452114330298,-138.57872340425536
47,-103.1,75.94508249752288,-138.29011839465687,13.627538955342835,21.066550159454344,25.25149836509056,-137.83958333333337
48,-126.1,115.73000187217372,-138.0518364133871,12.5649552346186,12.280159759521485,12.787409535376977,-137.60000000000005
49,-102.6,65.72197332534817,-137.3529161873529,12.573334245324075,25.231257438659668,18.61120725599815,-136.90000000000006
50,-96.9,69.42373913551154,-136.56839353215543,13.300265049876185,23.994132804870606,18.623362763158333,-136.11568627450984
51,-73.8,37.98186701864749,-135.3732071916578,12.63606668777966,20.917774200439453,22.270069361804936,-134.91730769230773
52,-109.7,90.52936908355579,-134.8982871726307,12.559803549076829,21.916465091705323,27.733123522471367,-134.4415094339623
53,-60.1,86.72107266659266,-133.52239204077875,13.340460220102107,23.263154315948487,16.913559268160405,-133.06481481481487
54,-88.6,97.52971057295538,-132.71183197101544,13.82348049351299,17.587691617012023,19.89443268703601,-132.2563636363637
55,-77.2,68.11558803484951,-131.73040796071768,13.499769517492627,27.64383211135864,11.888230465837912,-131.27321428571435
