episode,score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
0,-203.3,102.41858555294867,-203.72834394112823,102.55001293823393,-1.2831698740366846,1.1310629665057939,-203.3
1,-205.1,116.95720964903741,-204.6502644252697,46.79740808751141,-1.463960026949644,1.1354979725230296,-204.2
2,-252.7,98.83774582617717,-220.89351464754532,51.15496941143239,-1.9817219002870843,2.9143392287010363,-220.36666666666665
3,-157.2,140.56220449798494,-205.10209319206,54.27394361970255,-1.63583789113909,3.053630972297761,-204.575
4,-305.7,149.27234617749306,-225.33185433116506,62.058043738802375,0.1296609289944172,5.717045263212279,-224.8
5,-210.4,135.49186117418435,-222.9014300348702,62.6276696701575,0.6331625133752823,5.88831113475267,-222.4
6,-225.3,163.15912478313922,-223.2793784433323,58.81540819861762,2.059188312292099,5.004158859194411,-222.81428571428572
7,-311.6,183.15397286921674,-234.36593563350783,60.804373606960844,0.44169942736625645,9.948620390862164,-233.91250000000002
8,-229.5,115.31141410208367,-233.88567873130256,59.131023946113466,0.7752681732177733,13.935651439863891,-233.42222222222225
9,-253.8,181.1450002376856,-235.93175333328858,65.76731488504804,-0.6187202453613283,13.299451947736731,-235.46000000000004
10,-267.4,143.07200984119848,-238.8302224864123,68.75985214151443,-2.7065739944577216,15.899437294623393,-238.3636363636364
11,-204.5,134.59424620358445,-236.02403811837058,72.1657775313521,-0.4558518886566164,14.112346508853781,-235.5416666666667
12,-220.6,167.38591471340843,-234.85631175295785,72.27279987104416,-3.06807559132576,10.126930578465243,-234.39230769230772
13,-169.0,185.73039002214415,-230.18257533204186,76.58651739794489,-0.34438354223966633,23.987902888228913,-229.7214285714286
14,-186.1,118.18483640279558,-227.27951362561961,77.50245204480423,3.0148199826478956,12.114132172976438,-226.81333333333336
15,-119.4,155.17889318102797,-220.5550883569743,78.03729741425865,-8.052103537321091,20.676995185653944,-220.10000000000002
16,-146.6,101.56246025640247,-216.226758804336,77.35979291044751,3.0142598748207092,18.130234044511326,-215.7764705882353
17,-169.7,180.29300226760512,-213.6610974466571,79.83797515116245,-2.1937046051025377,23.32939782385492,-213.21666666666667
18,-165.1,123.17237244339063,-211.12976368898086,77.11134452980754,-5.418748342990875,21.53871436034841,-210.68421052631578
19,-212.9,190.20249443392925,-211.23847909845927,78.91378778082735,3.952737879753113,28.386302648497782,-210.795
20,-149.3,117.53491207107595,-208.3028500225014,78.06764170089033,4.391059017181396,18.088837382480975,-207.86666666666665
21,-102.7,165.8299329634631,-203.52095286021455,78.60373311483721,8.6410924077034,14.551017334573988,-203.08636363636361
22,-102.1,81.48680874841031,-199.11894066130566,77.93388950847104,4.971288311481476,18.663464710642156,-198.69565217391303
23,-122.0,125.40955129317526,-195.91908398016403,76.85677294240622,12.695635968446732,17.215246797781415,-195.5
24,-163.2,133.88120770958776,-194.63241879738976,75.94149953891363,15.097051668167115,12.168029669971004,-194.208
25,-170.7,147.66783295250488,-193.73635254456303,75.08272207469389,12.359856057167054,10.473079592596983,-193.30384615384614
26,-144.4,136.60502674987234,-191.9175568592759,74.99377516219732,13.140456628799438,12.265457481039089,-191.49259259259256
27,-73.2,130.62142073777775,-187.68588742844975,72.86815748037066,16.006546783447266,14.375390441591504,-187.2678571428571
28,-110.0,68.15179136799463,-185.02905333687414,71.70612211626953,17.433362436294555,14.004431708237174,-184.60344827586204
