episode,score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
0,-167.8,102.48268146374782,-168.30543964667294,102.41685933037719,-0.5115733742713928,1.4350836163035783,-167.8
1,-128.4,154.0951005061485,-148.63394330207242,85.81014589719314,0.32517673391848795,2.2215187935423972,-148.10000000000002
2,-139.6,101.71922138907671,-145.82701085243724,81.69567502113514,0.06145302951335889,3.013084361186612,-145.26666666666668
3,-200.8,74.0385034964916,-159.68169229569085,61.749440790492024,2.742241895198822,5.692131921932231,-159.15000000000003
4,-287.4,140.16525960451114,-185.28606893836124,37.268918613611895,2.253295135498047,3.3694397249853756,-184.8
5,-74.2,21.87921387984495,-166.82425454766718,32.144490863868654,3.4085124492645265,3.1301098073116447,-166.3666666666667
6,-72.4,68.77717644684172,-153.40627279324374,27.256363425426873,3.5909918785095214,3.59651301971104,-152.94285714285715
7,-202.6,89.50027932917305,-159.59487589634614,22.83169355551418,5.274530273675919,4.74783283554019,-159.15
8,-165.6,64.06481093392847,-160.30203255283897,19.956559669009994,5.533603811264038,5.92332205828357,-159.86666666666667
9,-133.4,70.1092005374473,-157.67382562774543,22.817238827321603,2.8894568920135497,2.8294210552748322,-157.22
10,-178.4,86.23398402022256,-159.59580615116644,27.53997896706762,6.601031601428986,4.21654762751439,-159.14545454545456
11,-152.2,103.93363267008424,-159.00713614586803,20.393144672521775,5.691201877593994,3.7282807035012953,-158.5666666666667
12,-288.6,142.39136209756546,-169.02499744956245,20.858825922377346,6.80927608013153,4.806900945074775,-168.56923076923078
13,-266.4,44.579143105268415,-176.0246289363294,17.894809815913437,8.827174663543701,8.787799153478781,-175.55714285714288
14,-120.4,62.938859220675425,-172.34162007912715,16.797309991446216,5.123204553127289,2.6961092586182227,-171.88000000000002
15,-190.2,106.97990465503322,-173.49477195932667,17.528513881848294,4.368224549293518,8.007517634780683,-173.025
16,-176.8,150.30535585933058,-173.7175753020293,23.78464597559755,1.8743416786193847,3.756559807879678,-173.24705882352941
17,-170.2,42.73991109022105,-173.55648273473918,22.4622715432556,0.6069386482238768,4.845377715394516,-173.07777777777778
18,-160.2,132.9293045193572,-172.8882183672001,19.061033382755884,-4.124018371105194,7.844326517262726,-172.4
19,-148.6,107.07847589501823,-171.71209770795537,21.24352163586742,-0.7670467108488085,4.118333692393792,-171.20999999999998
20,-118.8,77.07593658204874,-169.22023716569225,20.586905036548576,-0.40481698513031006,2.9891283318624384,-168.71428571428572
21,-145.4,41.96784483387252,-168.15315008645956,19.984286201188933,1.4206707954406739,4.5459355058805135,-167.65454545454546
22,-148.8,62.30329044280086,-167.33332852928953,18.978780267517504,-1.4504563570022584,7.8484644793124785,-166.83478260869566
23,-106.6,42.857904755132395,-164.8235269010918,17.718292565672076,2.430673360824585,2.731809654887969,-164.32500000000002
24,-198.4,127.82527136681541,-166.1867083069372,14.771741109246609,-5.184772896766662,5.573442958570349,-165.688
25,-65.6,30.2539253651489,-162.33413388239532,13.364722648178502,1.7593783497810365,4.903306829098734,-161.83846153846156
26,-78.2,49.12942092066626,-159.2394742978691,14.251408321091825,-0.047778987884521486,4.601099529071302,-158.74074074074073
27,-185.0,121.29921681527874,-160.1798800301378,12.537845687985707,1.167148494720459,5.666367950711171,-159.67857142857142
28,-187.8,131.4389592168167,-161.14848701653233,10.869109026399551,-3.4957056879997253,1.9978681957269353,-160.64827586206897
29,-90.6,55.315458960402744,-158.82523314280803,8.930443131210732,-0.0192183017730704,8.402575968001697,-158.31333333333336
30,-136.2,104.8961391091207,-158.10169058076426,5.5291478535809375,-0.5192274868488308,5.925300460193174,-157.60000000000002
31,-70.0,63.776955085673386,-155.35190134269797,6.201262776593178,1.977200174331665,6.355218261038153,-154.8625
32,-64.4,33.952908564657605,-152.60810275660901,5.466048234144594,1.0015014946460725,6.26487693278933,-152.12121212121212
33,-86.8,52.40419830509765,-150.68624124456323,4.992192137134795,2.2502195835113525,4.522801571779276,-150.20000000000002
34,-119.0,24.606909598728564,-149.7969515646219,5.151772658766278,3.8938767671585084,6.248119078860357,-149.30857142857144
35,-127.4,44.24138334184409,-149.19170286682842,5.53877519548826,2.8102362632751463,6.2578525632876705,-148.7
36,-73.0,36.817115585010185,-147.14279509331377,6.1012942512784205,2.3954089313745497,4.2303769179111725,-146.65405405405406
37,-120.0,32.61134771824066,-146.4428494588661,5.902057393095337,2.991841506958008,2.9131332734446476,-145.95263157894738
38,-97.6,61.646573302982546,-145.20041072050145,6.000439461058666,2.2172657549381256,5.580090621170076,-144.7128205128205
39,-74.4,118.6477981253761,-143.4377039781013,4.988889736147419,-3.6621258735656737,10.804663176593582,-142.95499999999998
40,-89.6,83.96904191426742,-142.1388318781459,4.990066173517463,0.6766035079956054,7.394731904762535,-141.65365853658537
41,-77.8,39.25812017914256,-140.61408162047377,5.53381515187253,1.5957457780838016,4.30697605631184,-140.13333333333335
42,-134.0,47.38143096192854,-140.47672713492193,6.463572434267638,1.8848296701908112,1.6190232345530413,-139.9906976744186
43,-98.4,98.49263931888515,-139.53072700922175,8.006295912082546,0.8988051593303681,3.5188836014616665,-139.04545454545453
44,-50.2,47.48894608222002,-137.55578567097837,7.587046516548908,3.68867883682251,3.426659309740053,-137.0711111111111
45,-97.2,46.57467122803982,-136.6887511354856,7.551882974246314,1.0964125156402589,3.8806510367804705,-136.20434782608694
46,-77.8,61.91687976634481,-135.44569835834346,6.4200990141667535,-4.090591615438462,13.332975360012684,-134.96170212765958
47,-69.8,77.35437932011348,-134.08614220781618,7.198356002172749,1.045354303717613,3.7759573555391515,-133.60416666666666
48,-48.4,94.46851327294189,-132.34103953564266,7.960221873281256,2.6203866958618165,6.043010794081091,-131.86530612244897
49,-37.6,97.02216241663551,-130.4538635331668,8.804292922973103,1.3353814333677292,3.785606561581474,-129.98
50,-80.2,24.355697485393435,-129.47684883158624,8.447183069876827,3.7992947936058044,1.9700279249182222,-129.00392156862745
51,-30.2,60.76759004601055,-127.5668077877134,8.229683620465222,2.651569294929504,4.574160825356292,-127.10384615384615
52,-80.0,56.586217403180434,-126.679837040449,8.297258465651744,3.7739073514938353,2.3120910264495516,-126.21509433962264
53,-57.4,93.21373289381775,-125.39988198139963,9.518676048893914,5.27175942659378,2.6625806516472363,-124.94074074074072
54,-39.8,77.77981743357334,-123.85240991477465,8.470788976431272,-1.3255435943603517,5.769580964998486,-123.39272727272726
55,-98.6,87.38592564023111,-123.41348069412122,9.777928025811168,4.677012658119201,3.2082027300170375,-122.95
56,-46.6,82.76351853322815,-122.07174537073949,9.202973088006447,3.0083711624145506,5.05486212247409,-121.61052631578947
57,-39.8,48.92034341661964,-120.66027204883383,8.740414260777984,3.630831074714661,3.9026919386781342,-120.2
58,-12.8,63.456284164769684,-118.83305505030447,7.898294941654855,-1.02908296585083,8.671663159834882,-118.37966101694916
59,-100.6,127.00708641646733,-118.53453706198665,8.448392205474342,6.019074249267578,2.1441436436367174,-118.08333333333334
60,-66.8,86.71043766467795,-117.68925425197217,8.648306812659929,4.078576922416687,2.629942003938976,-117.2426229508197
61,-78.8,137.44344291380364,-117.06662850809701,8.561784821421329,4.287490135245025,2.6179787696218706,-116.6225806451613
62,1.8,113.18215407033037,-115.18113072299866,8.556471914518948,2.981888842582703,2.875010321876755,-114.74285714285716
63,-32.8,79.66931655286118,-113.8969389502709,9.416569174860975,3.103874158859253,1.397851853877802,-113.46250000000002
