,0.0,0.049999999999999996,0.09999999999999999,0.15,0.19999999999999998,0.24999999999999997,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,best_alpha
0.0,0.23570226039551584,0.17603573905111222,0.13338057643752757,0.10504559938853504,0.09198608470231337,0.09743971589816541,0.12343021403294831,0.17197094723023537,0.2589867099600879,0.40805276994983225,0.6460538902304904,1.038517290366718,2.1603684300875052,0.09198608470231337
0.1,0.23570226039551584,0.1735219114215222,0.12965597476370333,0.10129266353294308,0.08850553901423516,0.09334176236700803,0.11633254490965017,0.15830006566781782,0.22771714488375333,0.3412928477810486,0.5165977069848299,0.7677069810732025,1.1113221960945179,0.08850553901423516
0.2,0.23570226039551584,0.1708418085471574,0.12588464918285722,0.09786734774556058,0.086129108079494,0.09152697145339989,0.11320164380136802,0.15127001153002828,0.21057366257382598,0.30439948301486053,0.4467420493821259,0.6500438958384833,0.9222220456810392,0.086129108079494
0.30000000000000004,0.23570226039551584,0.16797576763835603,0.12211106712646304,0.09490738269451543,0.08502048653726396,0.09192175108722157,0.11339419517109112,0.14903223658628248,0.20219004234936622,0.2833497012970401,0.40543261263867353,0.580484993943346,0.819415690953485,0.08502048653726396
0.4,0.23570226039551584,0.16491143792025834,0.11843587787420866,0.09269484343738833,0.08562388001350384,0.09485263589528695,0.11688073055778794,0.15103178671162276,0.20037511189760324,0.27308374618063913,0.381506974063823,0.5379853351581525,0.7554048721164781,0.08562388001350384
0.5,0.23570226039551584,0.16165634552154187,0.11506807952368137,0.09176634710163435,0.08877369494568274,0.10109760135838526,0.12412890335058183,0.15742505868514714,0.2043505159409907,0.27175370518746644,0.37120355173707276,0.5149312414167805,0.7175846237070753,0.08877369494568274
0.6000000000000001,0.23570226039551584,0.15827237873236058,0.11245209900754602,0.09318390685379001,0.0958356206380919,0.1118645028835086,0.13616332451818544,0.1691820305339307,0.21474529305030374,0.279300092584181,0.3738261670812951,0.510899155480269,0.7059120264579696,0.09318390685379001
0.7000000000000001,0.23570226039551584,0.15498156581159686,0.11162365208061818,0.09911134514985445,0.1090627272134003,0.12930100178835094,0.1553683889194444,0.18903993558544674,0.23476067492888478,0.29925019498977773,0.3931745597999209,0.5304529504170926,0.7282246813966465,0.09911134514985445
0.8,0.23570226039551584,0.15255258938342292,0.11538673083242816,0.11414036563766464,0.13295184359497225,0.15871605282859538,0.1884559305777589,0.22523512016877426,0.27443479602333015,0.34354218055898417,0.44425884399811244,0.5926982831405508,0.8076626538245866,0.11414036563766464
0.9,0.23570226039551584,0.154166703429346,0.13296004195641153,0.1498791945939675,0.18136463525489066,0.21768667680609372,0.2569685219465835,0.3032442313366163,0.3638088356884774,0.4477331482860073,0.5688732770495527,0.7450433838121365,0.9986080920797399,0.13296004195641153
1.0,0.23570226039551584,0.17902522240136598,0.20342269182059042,0.25510628959442594,0.3143892300156687,0.379396311492743,0.4546305833289718,0.5463864484027918,0.6633982621495652,0.8154425595288849,1.0117490008504135,1.25901069976334,1.6022671721588586,0.17902522240136598
