,0.0,0.049999999999999996,0.09999999999999999,0.15,0.19999999999999998,0.24999999999999997,0.3,0.35,0.39999999999999997,0.44999999999999996,0.49999999999999994,0.5499999999999999,0.6,best_alpha
0.0,0.23570226039551584,0.17450512979848354,0.12921498425635705,0.0992196884322551,0.08555669864106287,0.08929606692474429,0.10887723464958934,0.14441666894559735,0.21522070103626384,0.3850842400946655,0.7866296990959073,1.9852448648001135,5.318949554492299,0.08555669864106287
0.1,0.23570226039551584,0.17156860287355194,0.12529108640815736,0.09570176803478889,0.08281032197195672,0.0860019817295819,0.1011094300562171,0.1238878167265194,0.16548265902305462,0.25318537849995093,0.44954230776722226,0.9549494203129799,2.2542780509396803,0.08281032197195672
0.2,0.23570226039551584,0.16844289380414337,0.12132616934074847,0.09263005163241798,0.081538544186886,0.08587305156602952,0.09977505060727722,0.12110132353787843,0.1570718428475189,0.21922279520114082,0.33434257164678494,0.5845979864614812,1.1848707591713041,0.081538544186886
0.30000000000000004,0.23570226039551584,0.16511039282516943,0.11739680064043355,0.09017850977983684,0.0818082738443294,0.08838690412807126,0.10345940207266667,0.12597937292612604,0.15941010663241062,0.2125829315708671,0.30426111997988614,0.47915725597176917,0.8472234175308756,0.0818082738443294
0.4,0.23570226039551584,0.16156346434835178,0.11365210120481242,0.08869633553863818,0.08397766737782844,0.09344019771745395,0.1103551550604966,0.1336868576234625,0.16645639073202306,0.21596441609936814,0.2964610623809614,0.4378111365425372,0.711456718344903,0.08397766737782844
0.5,0.23570226039551584,0.15782259498926485,0.11037466355674291,0.08878912899612622,0.08868171819569612,0.10129682222644468,0.12011191354879829,0.14453944658215265,0.17778659021250698,0.22618064555109155,0.3009269631156691,0.42516944530016687,0.6522341736342863,0.08868171819569612
0.6000000000000001,0.23570226039551584,0.15398532867684409,0.10811432831483639,0.09147924555604658,0.0968558149358473,0.11275164235105983,0.1336536256377606,0.15976679235094987,0.19438242051334448,0.24337010155360672,0.31638800653541377,0.43197228158832857,0.6318083349808734,0.09147924555604658
0.7000000000000001,0.23570226039551584,0.15036039162966078,0.10799913520355256,0.09848318534859009,0.11004328742077471,0.12952141886287094,0.15317428313345643,0.18211313448223726,0.21949831237710293,0.2706200033078858,0.34421868998210614,0.4562171571709216,0.640393665311453,0.09848318534859009
0.8,0.23570226039551584,0.14787509401422133,0.11255812189137938,0.11298374766507273,0.1316620310985361,0.15586929598371208,0.18416809954713845,0.2182633716654014,0.26092244096924583,0.31628222004003725,0.3925985176096697,0.5050616526108496,0.6851525836299754,0.11255812189137938
0.9,0.23570226039551584,0.149684252773554,0.1287154053582128,0.14398351549986843,0.1730714461592667,0.205789782384301,0.242762964669886,0.28672081543910183,0.3397351572025808,0.4054434147602224,0.4927720778610777,0.619228455495191,0.8210859551701839,0.1287154053582128
1.0,0.23570226039551584,0.17145072134146552,0.18709518673570727,0.2311093859051525,0.28306174151061214,0.33874813607957355,0.4018492280600312,0.48191167987466504,0.5868870102156838,0.7365411631576325,0.952473706692383,1.286155438251556,1.8466424569040496,0.17145072134146552
