episode,score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
0,-244.0,169.03402024444665,-244.627522992587,169.01261352579775,-1.9252426505088807,2.391312901353233,-244.0
1,-123.2,68.66367307390422,-184.14264002231002,95.82703512331153,-0.8218839049339295,1.9798589690570096,-183.6
2,-187.4,95.48717191329943,-185.46574277351675,61.23463646192849,1.168258273601532,6.6090632891934,-184.86666666666667
3,-98.8,81.93106858817356,-163.93808943609804,59.31141484376609,3.2693551540374757,7.379494529591117,-163.35
4,-147.2,54.40312491024757,-160.6558018419559,39.15756189303558,-0.6458072662353515,3.2366073381778184,-160.11999999999998
5,-146.0,114.16654501210063,-158.27162690361936,47.79760184654738,2.566718506813049,8.869235151121485,-157.76666666666665
6,-277.2,88.99550550449163,-175.34448243392987,40.26917330816238,4.358421623706818,9.374179089270013,-174.82857142857142
7,-246.8,103.0179595992854,-184.37129766235657,35.176666804223714,1.684918594360352,9.07598900631332,-183.825
8,-174.0,76.7333043730035,-183.29588118949474,36.56006839818571,6.475435066223144,11.957610086950504,-182.73333333333332
9,-115.2,18.579558659989747,-176.55267232230364,32.60485760941013,3.7097534418106077,11.925682575752214,-175.98
10,-124.2,88.67750560316861,-171.82823470662333,29.462067422640263,3.333402633666993,12.284607534288794,-171.27272727272728
11,-152.4,101.99656856973179,-170.25272551730671,25.6137670448918,6.199308055639267,14.042450335595307,-169.70000000000002
12,-159.4,142.9713257964687,-169.45904582744362,25.313174309734144,-0.587040638923645,9.400898337388076,-168.90769230769232
13,-181.0,195.0705000762545,-170.32123685540552,25.041195160798274,4.842870187759399,13.817708866167816,-169.77142857142857
14,-258.0,173.05490458233191,-176.21161212814542,30.203087237423112,0.10405135154724113,9.91127353858713,-175.65333333333334
15,-99.2,47.00744621865774,-171.43737822201538,29.562083539325204,2.475470094382763,7.414793810495856,-170.875
16,-195.0,95.71311299921238,-172.85240045064992,29.633800740789624,-0.2890183925628662,6.373538542014964,-172.2941176470588
17,-176.0,129.21880668076145,-173.06276523793,26.6761197650075,0.4769052267074592,8.818100696615076,-172.5
18,-143.8,77.55127336156383,-171.54201901228976,24.983259583665856,3.8284568548202516,8.456565021506364,-170.98947368421054
19,-130.2,74.04525643145548,-169.5077877217552,23.852011856612915,-0.46213064193725567,4.624742296766794,-168.95
20,-106.0,73.62404498531713,-166.5064378834056,24.219481334609885,-1.5236062061041593,2.863499170065788,-165.95238095238096
21,-141.2,93.26146042176265,-165.38433725450423,20.492735830180017,5.425952529907226,12.73334523578596,-164.8272727272727
22,-159.0,94.96315074806648,-165.11161243578889,19.61448087590907,4.980534219741822,7.199399058986039,-164.57391304347826
23,-90.0,47.43416490252569,-162.0010361886541,18.572680065846434,2.084371149539948,6.648851459737217,-161.46666666666667
24,-158.6,72.44170069787152,-161.88868315918336,16.468878482957223,-3.0295186758041384,8.093787320362146,-161.35199999999998
25,-127.2,70.32211600911907,-160.5751435085634,14.837288369052628,1.3752141356468202,3.817941653084584,-160.03846153846155
26,-134.2,145.36746541093711,-159.60902664126266,15.575658027639063,1.476925706863404,13.587604495987941,-159.08148148148146
27,-110.0,97.0077316506267,-157.8511838889546,15.872098998305395,2.517402696609497,7.385141106112627,-157.32857142857142
28,-126.8,113.09597693994247,-156.78302242192956,17.423334160095543,-4.372972512245179,11.770329145782018,-156.27586206896552
29,-98.0,84.50739612601964,-154.84854349067047,17.688450532633052,3.0449735164642333,11.350329955019978,-154.33333333333334
30,-159.0,91.50956234186677,-154.99211480583932,18.559058048955027,-0.2979527473449707,10.650400756823872,-154.48387096774192
31,-109.6,56.172057110275034,-153.59165526398903,16.677436454034957,0.008183097839355469,3.0547192892154684,-153.08125
32,-124.4,119.89078363243775,-152.72273017765804,18.890900114212357,5.90270767211914,6.676288382336266,-152.21212121212122
33,-84.8,56.09099749514177,-150.73023080309522,18.738662605118975,1.6373954534530633,5.158929138220893,-150.2294117647059
34,-62.6,33.84966764977169,-148.22277079495845,18.163378730826327,4.851366090774536,2.3076743309559404,-147.7257142857143
35,-77.4,58.97711420542718,-146.27078677446048,17.246709060001873,2.946418058872223,3.3301946845247277,-145.77222222222224
36,-114.4,141.76141929312078,-145.40841651107957,14.546742437851492,1.573288381099701,2.146916143470343,-144.92432432432432
37,-108.8,116.45685896502617,-144.45595130206817,13.682445002262723,5.881635093688965,5.386825342725487,-143.97368421052633
38,-116.8,92.01195574489219,-143.76620837902655,12.460768761357478,7.15332441329956,4.868953115273314,-143.27692307692308
39,-96.0,61.208659518077994,-142.58494322812803,11.694321029647467,4.050623226165771,9.646114733402058,-142.095
40,-45.4,76.88823056879383,-140.2216867716917,11.966096262807387,6.72795193195343,5.473215367137396,-139.73658536585364
41,-124.6,76.70593197400055,-139.86696009431654,10.978302271167092,-0.00032669603824651003,6.101927823903905,-139.3761904761905
42,-88.2,43.106844004171776,-138.67439093874617,10.823652443972584,1.8944846153259278,5.960642835431512,-138.1860465116279
43,-190.8,124.33503126633299,-139.8676825522506,11.275528215792763,-1.4232419371604919,5.5500398052089075,-139.38181818181818
44,-127.0,103.15279928339318,-139.59368463858556,12.599021331353875,1.7878488287329675,3.394452641185064,-139.10666666666668
45,-97.6,75.95919957450842,-138.68210878746498,13.134376494180414,4.789904451370239,7.845831528394556,-138.20434782608697
46,-71.2,34.20087718173322,-137.26123965185346,13.098979462422315,5.140443301200866,4.741850200673366,-136.77872340425532
47,-151.4,72.73444850962989,-137.56990096338868,13.980152224785769,3.040146017074585,6.298364623129959,-137.08333333333334
48,-78.2,50.316001430956334,-136.36448674337336,13.373028419767572,5.777040004730225,6.194496847732772,-135.88163265306122
49,-86.6,77.42286483978748,-135.36996684994614,13.447089337251947,4.151868557929992,7.763363232938076,-134.89600000000002
50,-58.4,59.05336569578401,-133.86344843824958,14.088587726894538,4.882775592803955,10.9462106192978,-133.39607843137256
51,-61.6,39.163758757300094,-132.4860065418741,13.237552309941824,5.355807113647461,2.242244478597269,-132.01538461538462
52,-27.4,48.268001823154016,-130.50935040091886,12.86721969257641,4.571930837631226,2.586708791577949,-130.04150943396226
53,-48.2,54.65070905303974,-128.99452786843403,12.257607936799737,5.503115507960319,6.898387614850032,-128.52592592592592
54,-92.4,139.90461036005925,-128.33572680399953,9.550455286029685,-4.668806648254394,5.86096459080757,-127.8690909090909
