episode,score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
0,-154.6,83.04396425990272,-155.09754408684134,82.94181190765674,-0.6181239895522594,1.0236744099705848,-154.6
1,-187.6,101.92055729831935,-171.44124291427195,79.8329351969626,-0.5152378559112547,3.300471948451147,-171.1
2,-128.2,77.67689489159567,-157.18911516437552,40.4573172468791,0.5157814264297486,3.2273515088963824,-156.79999999999998
3,-139.8,120.44376281069934,-152.96103133873962,57.12780122933453,2.907547450065613,2.0175340203762957,-152.55
4,-201.8,119.99874999348953,-162.81765016749927,41.35315038902533,2.2804013192653656,3.0884971259915,-162.4
5,-141.4,87.10223877719791,-159.348239799075,30.642816078666865,3.6171072006225584,3.1289040774562857,-158.9
6,-127.4,49.867825298482785,-154.84755841562628,25.092803584993067,4.2232105255126955,3.6658057785549802,-154.4
7,-172.6,87.17683178459745,-157.1104573415185,17.839743627031353,7.139354836940766,6.68518726213652,-156.67499999999998
8,-251.0,64.73407139984322,-167.59249072903677,21.662655430729018,3.9686580657958985,5.529239262356849,-167.15555555555554
9,-189.2,165.02333168373497,-169.7850101061699,12.496562670361648,5.891044425964355,8.850227243097942,-169.35999999999999
10,-129.2,88.63520745166674,-166.14118793040487,14.157462902602651,6.462475204467774,7.88554720537288,-165.70909090909092
11,-161.4,131.57431360261774,-165.8157027379811,20.601688960081397,6.30773019194603,7.417898076809841,-165.35
12,-204.2,118.11731456480035,-168.78478653024683,23.64543964602362,5.845961666107179,10.794136836103325,-168.33846153846156
13,-201.4,92.68656860624412,-171.14821647225008,22.577236488058578,10.885120606422424,6.295466882218635,-170.70000000000002
14,-177.4,75.61944194451583,-171.59856012934395,20.088596101986667,10.919421768188476,5.256991532944862,-171.14666666666668
15,-185.2,125.2166123164175,-172.47639633349118,24.95846422967764,3.324827790260315,6.619957504759639,-172.025
16,-100.8,41.89510711288372,-168.28405197494445,22.124334986308234,8.146864318847657,4.289142601362336,-167.83529411764707
17,-132.0,35.11409973215888,-166.2958472278329,21.03659466210395,7.393777322769165,7.087640063872089,-165.84444444444446
18,-101.4,72.84435461997037,-162.90804457984572,21.94687726429012,9.083790373802184,8.491116391305535,-162.45263157894738
19,-95.4,44.18483902878905,-159.5589122176151,19.761807903879195,7.743409776687622,6.745694482488061,-159.10000000000002
20,-105.0,124.82788150088905,-156.97327450773665,21.15798051664099,5.701791858673096,11.732596809461644,-156.52380952380955
21,-132.2,67.5403583052385,-155.8656688193365,22.671623860629374,7.9256031036376955,2.9383837827116115,-155.41818181818184
22,-154.6,111.09140380785546,-155.8386698127166,19.716777058879146,9.255430269241334,4.478293920426684,-155.38260869565218
23,-107.8,64.69698601944297,-153.85345274392267,19.538146450273018,12.642282390594483,5.386548728406856,-153.4
24,-95.6,93.663226508593,-151.54256053393087,20.723940213908122,10.536619663238525,5.169678199285403,-151.08800000000002
25,-116.4,76.71570895194803,-150.2122725816182,20.91856907261295,12.885206460952759,9.584326380078823,-149.75384615384615
26,-174.4,117.95677174287196,-151.13310780191654,22.203291912682335,8.454118967056274,9.397957757351772,-150.66666666666669
27,-114.6,59.19290498024235,-149.84684135549568,19.973947656876856,11.237037181854248,10.524501925900362,-149.37857142857143
28,-79.8,92.17754607278282,-147.43826950084582,17.700243016773864,13.862447929382324,16.101200496673513,-146.9793103448276
29,-96.4,60.409436348967866,-145.75692811401706,16.54966545763157,14.909769535064697,5.889501252381942,-145.29333333333335
30,-129.2,58.925376536768944,-145.23902216034443,15.829086492164816,11.860642123222352,8.078158622672797,-144.7741935483871
31,-86.0,30.008332176247315,-143.4052742139675,14.751722141627726,19.00147876739502,11.61097764320728,-142.9375
32,-96.2,58.036195602399715,-141.99112115573436,13.616643296003264,6.147401285171509,8.86994305804226,-141.5212121212121
33,-111.8,85.43828181792983,-141.11665004985724,14.088436918498227,15.458101177215577,12.750020933837446,-140.64705882352942
34,-99.6,84.04939024169063,-139.93080813038281,14.987843745535528,11.748548483848571,9.843235245422786,-139.4742857142857
35,-53.2,34.60780258843373,-137.54046451247535,15.043794373156398,9.129264382272959,9.753723010266881,-137.07777777777778
36,-52.2,54.29272511119699,-135.2396866537755,14.699183226550538,12.459805965423584,15.267994550727153,-134.78378378378378
37,-8.6,79.4971697609418,-131.9059712237966,16.091634105729174,6.832204055786133,23.662741737113794,-131.46315789473684
38,-101.6,26.005768590833842,-131.13714544249765,16.20896495983305,12.445100402832031,17.0940076342169,-130.69743589743592
39,-98.4,114.96216769007097,-130.33372087102856,18.457101992497403,17.319256448745726,13.337261822626207,-129.89000000000001
40,-96.2,81.83031223208182,-129.5094794571352,17.00442363779511,19.490603923797607,14.10939987249033,-129.06829268292682
41,-55.4,87.42310907305917,-127.74732830340933,17.17190963919259,13.477960073947903,18.909895727236645,-127.31428571428572
42,-34.2,26.20496136230695,-125.57937203690904,17.064286836271055,21.374084734916686,14.339368420860657,-125.14883720930231
43,-54.2,57.677551959146115,-123.96182553434178,17.61145991341773,22.061559104919432,6.421373373638116,-123.53636363636362
44,-71.0,55.731499172371095,-122.79573742406055,17.67461080442014,14.98945484161377,7.4726495638488775,-122.36888888888888
45,-50.0,67.46109990209172,-121.22002181213898,17.88584126661163,10.398452758789062,23.2420459336977,-120.79565217391303
46,-53.8,24.752777621915484,-119.79500565721908,17.783891492065038,17.695733642578126,17.22758145036416,-119.37021276595743
47,-103.4,113.88063926761212,-119.46161477313797,18.45310449114085,16.561302185058594,24.359600137719642,-119.03749999999998
48,-57.2,31.308145904859966,-118.20154586429221,17.975824007183892,23.55437536239624,13.21541595460776,-117.77551020408161
49,-36.0,77.26901060580497,-116.56006048436048,18.36285635566594,26.217822074890137,15.181501031746851,-116.13999999999999
50,-104.4,113.75543943038504,-116.32956187833368,19.257874435926603,11.776019322872163,22.846975997379822,-115.9098039215686
51,-63.8,84.2656513651915,-115.3232292380601,18.24552581015558,17.239292526245116,23.360481846998685,-114.90769230769229
52,-22.8,42.399292446926516,-113.5770243999674,17.715598810154923,31.293209648132326,14.192765709701325,-113.1698113207547
53,-59.8,40.77621855935148,-112.59183204795974,17.279829738506532,34.45317764282227,10.635213872273242,-112.18148148148147
54,-22.8,43.57981183988751,-110.9580450835416,16.54526668671647,26.991518020629883,14.834549749841583,-110.55636363636363
55,-52.2,51.7706480546651,-109.91346252527626,16.519414279287545,19.877321276068688,22.391481096330445,-109.5142857142857
56,-35.6,99.40472825776449,-108.61425061681503,16.49869609702273,18.453878736495973,30.890839827074124,-108.21754385964911
57,-99.6,64.61269225160022,-108.46960297456064,17.041173454276805,33.27635879516602,30.780684164760185,-108.06896551724138
