timestep,epsilon,alpha,error
5542.0,0.9726703329383617,0.15288182235132242,0.00011932654018664834
5860.0,0.9711250121013004,0.1457938474996355,0.010050193722776157
5914.0,0.9708628430870174,0.14465499783017502,0.008517877191053458
6018.0,0.9703581243850471,0.14251104460595695,0.007177740890796258
6236.0,0.9693010076199667,0.138217000691085,0.005969380364888366
6366.0,0.9686711651113928,0.13577732518669383,0.005053508021049424
6396.0,0.9685258749704326,0.1352265043948614,0.004349638749687301
6662.0,0.9672385885737064,0.13053126223730585,0.003630849732971342
6775.0,0.9666922517599992,0.12863390789812196,0.003111022648738526
6825.0,0.9664506082996397,0.1278118609406953,0.0026935157748653182
6855.0,0.9663056512180535,0.12732365673542145,0.0023402790485960168
6894.0,0.966117239515773,0.12669453946534906,0.002032214949849731
6917.0,0.9660061421437054,0.12632642748863063,0.0017695878788828168
7207.0,0.9646064447641804,0.12186205215695833,0.00419826491148001
7570.0,0.9628572675524784,0.11669973159061735,0.0035304816142058826
8161.0,0.9600162169438318,0.1091703056768559,0.002917272416809169
8438.0,0.9586875115025043,0.1059658789869662,0.0025225117008744746
8449.0,0.9586347850075468,0.10584250635055038,0.0022525858615836114
8458.0,0.9585916473049824,0.10574177857671566,0.002012249694260504
8813.0,0.9568916520731194,0.10191602119853242,0.0017343656404875674
8832.0,0.9568007514567679,0.10171905197843556,0.0015545956692051277
9055.0,0.9557345104930837,0.09946290033817386,0.0013654897906008046
9103.0,0.9555051611602111,0.09899029895070283,0.0012238313763646147
9193.0,0.9550752794936099,0.09811616954474098,0.0010929467413376415
9251.0,0.9547983471273573,0.0975609756097561,0.0009801333118417688
9293.0,0.9545978600251235,0.0971628449280995,0.0008809010041375132
9302.0,0.9545549039805502,0.09707795359673818,0.0007946152927331696
9321.0,0.9544642253452781,0.09689922480620154,0.000716154732330665
9379.0,0.9541874701594792,0.09635767970707265,0.0006431453175395063
9399.0,0.954092055944717,0.09617234083477592,0.0005800554710333472
9745.0,0.9524428994966687,0.09307520476545049,0.0005073865708169478
10443.0,0.9491246591791989,0.08739730816290858,0.0016486363762169276
