timestep,epsilon,alpha,error
244.0,0.9987807408511521,0.09987807408511518,0.8981793394892561
280.0,0.9986009760477021,0.0998600976047703,0.8083254048456849
302.0,0.9984911357070647,0.09984911357070654,0.727525918568551
499.0,0.9975081037035466,0.09975081037035469,1.460237606263246
748.0,0.9962669757740569,0.09962669757740569,1.3129420867466317
806.0,0.9959780995179713,0.09959780995179708,1.1817952313602325
835.0,0.9958336928022632,0.09958336928022625,1.0639367321082096
851.0,0.9957540290942699,0.09957540290942692,0.9579096915915635
886.0,0.9955797869502035,0.09955797869502028,0.8623745189764307
976.0,0.9951318757138807,0.09951318757138804,1.498064118180645
1013.0,0.9949477928848517,0.09949477928848514,1.3487374424617098
1107.0,0.9944802761284438,0.0994480276128444,1.8635704052675042
1116.0,0.9944355254110397,0.09944355254110396,1.6781664847661961
1206.0,0.9939881289778577,0.0993988128977857,1.510603721419212
1212.0,0.9939583097067312,0.09939583097067307,1.36041069171619
1345.0,0.993297545507307,0.09932975455073063,1.2243770569867856
1359.0,0.9932280169388277,0.0993228016938827,1.6848721088352079
1474.0,0.9926570735636753,0.09926570735636747,1.5166535617405046
1607.0,0.9919971744007914,0.0991997174400792,1.3651937150997604
1846.0,0.9908124428336398,0.09908124428336412,1.7519682893020736
1933.0,0.9903815320736116,0.09903815320736133,1.5776946430755103
2012.0,0.989990407642789,0.09899904076427904,1.420881318914411
2031.0,0.9898963627861515,0.09898963627861528,1.2800938163087885
2173.0,0.9891937840570827,0.09891937840570847,1.1525591853896842
2305.0,0.9885411299275187,0.09885411299275201,1.0378635294556737
2554.0,0.9873111589616215,0.09873111589616233,0.9341027657475749
2585.0,0.9871581372089189,0.09871581372089205,0.841747276057589
2777.0,0.9862109177672201,0.09862109177672217,0.7579255490424828
