episode,epsilon,score,average,avg_q_values
0.0,1.0,15.0,15.713832978435349,9.051278114318848
1.0,0.9858158423524046,-278.0,-131.64247923340048,8.866349220275879
2.0,0.9718328750329811,-262.0,-175.4208079630313,6.910606861114502
3.0,0.9580482443263975,-181.0,-176.848331476988,16.669687271118164
4.0,0.9444591369948698,-181.0,-177.77537157040214,4.602549076080322
5.0,0.9310627797040227,-148.0,-172.92598895125934,4.296032905578613
6.0,0.9178564384568926,-166.0,-171.97563585472616,4.3524041175842285
7.0,0.9048374180359595,-140.0,-168.01960187740832,19.49081802368164
8.0,0.8920030614530944,-74.0,-157.67689282100736,6.974019527435303
9.0,0.879350749407306,-104.0,-152.38835023780183,6.197948932647705
10.0,0.8668778997501816,-208.0,-157.49671234784805,15.544160842895508
11.0,0.8545819669589086,-195.0,-160.69452616101987,5.301797389984131
12.0,0.8424604416167714,-102.0,-156.21251473492367,17.985515594482422
13.0,0.8305108499010163,5.0,-144.62997524621758,11.865086555480957
14.0,0.8187307530779818,-92.0,-141.1318682736639,9.467272758483887
15.0,0.8071177470053893,-206.0,-145.21789356210738,9.480682373046875
16.0,0.7956694616416928,-122.0,-143.87881087316714,22.27968406677246
17.0,0.7843835605623898,-77.0,-140.17502101057858,22.288043975830078
18.0,0.7732577404831906,-80.0,-137.0159421158364,41.638946533203125
19.0,0.7622897307899537,-147.0,-137.55824252711864,38.764652252197266
20.0,0.751477293075286,-101.0,-135.84715991056424,51.837860107421875
21.0,0.7408182206817179,-130.0,-135.60023790383096,32.3974609375
22.0,0.7303103382513573,-118.0,-134.8443872227099,79.49520111083984
23.0,0.7199515012819313,-106.0,-133.64957948206322,94.94047546386719
24.0,0.7097395956891255,-73.0,-131.229883176636,105.10260009765625
25.0,0.6996725373751304,-341.0,-139.3281099408041,58.428855895996094
26.0,0.6897482718033084,-131.0,-139.0255797499487,77.85246276855469
27.0,0.6799647735788938,-102.0,-137.7207865015771,71.21087646484375
28.0,0.6703200460356393,-114.0,-136.90382502534172,130.17127990722656
29.0,0.6608121208283264,-112.0,-136.10060069497297,149.89060974121094
30.0,0.6514390575310556,-115.0,-135.4466437515616,131.95347595214844
31.0,0.6421989432412342,-125.0,-135.14833137809794,68.23870086669922
32.0,0.6330898921891813,-159.0,-135.89723599458762,95.39216613769531
33.0,0.6241100453532709,-54.0,-133.4952805474425,278.07916259765625
34.0,0.6152575700805322,-144.0,-133.80862554659825,108.7737045288086
35.0,0.6065306597126334,-95.0,-132.74831371060827,118.11685180664062
36.0,0.5979275332171694,-205.0,-134.70393664728581,117.39024353027344
37.0,0.5894464348241792,-176.0,-135.81286377949914,275.1221923828125
38.0,0.5810856336678201,-87.0,-134.580650461188,179.0971221923828
39.0,0.5728434234331229,-163.0,-135.31396142296288,196.12200927734375
40.0,0.5647181220077593,-84.0,-134.06408336516472,139.48574829101562
41.0,0.5567080711387471,-62.0,-132.36830711776204,139.02757263183594
42.0,0.5488116360940265,-131.0,-132.34818042682554,165.09056091308594
43.0,0.541027205328834,-131.0,-132.32539258072882,152.7701416015625
