episode,epsilon,score,average,avg_q_values
0.0,1.0,-379.0,-379.1981901081519,-3.4582090377807617
1.0,0.9858158423524046,-283.0,-331.5939984562924,-4.0109663009643555
2.0,0.9718328750329811,-90.0,-251.06424430236763,-3.6483097076416016
3.0,0.9580482443263975,-40.0,-198.3094858752904,-3.562901020050049
4.0,0.9444591369948698,-64.0,-171.58703890605474,-3.1662850379943848
5.0,0.9310627797040227,-91.0,-158.23660224223724,1.1828333139419556
6.0,0.9178564384568926,-341.0,-184.42681749306453,5.298492908477783
7.0,0.9048374180359595,-192.0,-185.49571872620734,4.276664733886719
8.0,0.8920030614530944,-111.0,-177.30519378352474,3.715369462966919
9.0,0.879350749407306,-240.0,-183.6129060442802,1.3364671468734741
10.0,0.8668778997501816,-246.0,-189.3254730227749,2.7110278606414795
11.0,0.8545819669589086,-16.0,-174.8849859924056,0.30077627301216125
12.0,0.8424604416167714,-100.0,-169.16694838549034,3.9823665618896484
13.0,0.8305108499010163,-72.0,-162.24625108782686,-11.542940139770508
14.0,0.8187307530779818,-126.0,-159.8437452497835,0.4043990969657898
15.0,0.8071177470053893,-111.0,-156.79687313380322,5.649313449859619
16.0,0.7956694616416928,-180.0,-158.16301706997214,-2.046079635620117
17.0,0.7843835605623898,-117.0,-155.87951529648015,-4.477001667022705
18.0,0.7732577404831906,-93.0,-152.6100451570618,-7.478033065795898
19.0,0.7622897307899537,-47.0,-147.36615455751013,7.722367763519287
20.0,0.751477293075286,-76.0,-144.01041645938602,6.975057601928711
21.0,0.7408182206817179,-88.0,-141.4750238936932,4.0596699714660645
22.0,0.7303103382513573,-85.0,-139.06058541067645,2.8141403198242188
23.0,0.7199515012819313,-63.0,-135.9174191360136,9.725295066833496
24.0,0.7097395956891255,-270.0,-141.28738820042423,-3.084024667739868
25.0,0.6996725373751304,-81.0,-138.97469698985793,6.1406660079956055
26.0,0.6897482718033084,-91.0,-137.22830087318366,11.50515365600586
27.0,0.6799647735788938,-129.0,-136.9586813996513,9.103073120117188
28.0,0.6703200460356393,0.0,-132.22982194815262,8.212114334106445
29.0,0.6608121208283264,-161.0,-133.19952055564943,13.956622123718262
30.0,0.6514390575310556,-82.0,-131.5760135811429,12.753664016723633
31.0,0.6421989432412342,-41.0,-128.75878920967736,-7.079792022705078
32.0,0.6330898921891813,-59.0,-126.6478641595044,16.026384353637695
33.0,0.6241100453532709,-84.0,-125.40138363160712,-7.88159704208374
34.0,0.6152575700805322,-102.0,-124.75957044463152,-1.9930636882781982
35.0,0.6065306597126334,-95.0,-123.95706993959762,-10.732391357421875
36.0,0.5979275332171694,-110.0,-123.59073586770778,7.619095802307129
37.0,0.5894464348241792,-25.0,-121.0030773490331,11.210803031921387
38.0,0.5810856336678201,-92.0,-120.2793493344027,22.431190490722656
39.0,0.5728434234331229,-99.0,-119.76226243225796,-3.060873031616211
40.0,0.5647181220077593,40.0,-115.8637050958285,-1.0366588830947876
41.0,0.5567080711387471,-92.0,-115.31568066040248,22.3010196685791
42.0,0.5488116360940265,-187.0,-116.99305238240937,18.894010543823242
43.0,0.541027205328834,-99.0,-116.59072045466624,13.2347993850708
44.0,0.5333531901568119,-183.0,-118.07272669694851,21.870929718017578
45.0,0.5257880244257798,-95.0,-117.57739718992337,-1.447714924812317
46.0,0.5183301641981067,41.0,-114.1872223964867,-30.076284408569336
47.0,0.5109780874356169,-8.0,-111.99159059380149,3.7150135040283203
48.0,0.5037302936889633,-32.0,-110.36685305681587,2.994339942932129
49.0,0.4965853037914095,-159.0,-111.34439153592899,29.132768630981445
50.0,0.4895416595569531,-91.0,-110.94574312565045,21.277727127075195
51.0,0.48259792348273184,-120.0,-111.1291455170442,30.39605712890625
52.0,0.4757526784556506,-85.0,-110.64509223675805,-2.0345113277435303
53.0,0.4690045274631699,-18.0,-108.9448722589816,25.550094604492188
54.0,0.4623520933081963,-25.0,-107.43044412170362,28.62458038330078
55.0,0.4557940183280172,-386.0,-112.41222232671387,8.411551475524902
56.0,0.44932896411722156,-1.0,-110.46770118780623,25.428606033325195
57.0,0.4429556112545522,-53.0,-109.47797061603609,25.341215133666992
58.0,0.4366726590336306,-245.0,-111.77852270904775,-18.713367462158203
59.0,0.43047882519750297,-14.0,-110.157330352065,21.554780960083008
60.0,0.42437284567695,-58.0,-109.30433423162468,27.954835891723633
61.0,0.4183534743325094,87.0,-106.13385559392717,-15.744218826293945
62.0,0.4124194827001579,-49.0,-105.22838646406387,3.8390183448791504
63.0,0.4065696597405991,-55.0,-104.44611451350161,14.573675155639648
64.0,0.40080281159210923,-74.0,-103.98661043716285,14.804306983947754
65.0,0.3951177613268873,-50.0,-103.17927772141739,35.70376205444336
66.0,0.3895133487108618,-135.0,-103.66703660861283,14.679962158203125
67.0,0.38398842996690413,-74.0,-103.24335730935432,31.280866622924805
68.0,0.37854187754140095,-320.0,-106.3970417313597,-4.8092942237854
69.0,0.37317257987413693,4.0,-104.81937865587838,4.716895580291748
70.0,0.36787944117144233,8.0,-103.21764864695389,0.5940977931022644
71.0,0.3626613811825573,25.0,-101.43044001072433,30.585329055786133
72.0,0.35751733497916927,31.0,-99.60488347388282,17.379182815551758
73.0,0.3524462527380765,115.0,-96.69346192227042,3.108863353729248
74.0,0.3474470995269354,102.0,-94.03933483370264,1.1640790700912476
75.0,0.34251885509304564,-219.0,-95.6936143481254,-0.622898519039154
76.0,0.337660513655132,131.0,-92.74197756931744,9.478254318237305
77.0,0.33287108369807955,-132.0,-93.25010879559365,2.652454376220703
78.0,0.32814958777058006,-177.0,-94.31090903028496,-10.770216941833496
79.0,0.3234950622856487,-40.0,-93.64395416128714,25.86463165283203
80.0,0.31890655732397044,-41.0,-93.0062891175094,24.221887588500977
81.0,0.3143831364400353,99.0,-90.6535033358243,19.13349151611328
82.0,0.3099238764710244,118.0,-88.13171279768684,22.018508911132812
83.0,0.3055278673484055,-101.0,-88.29186229364863,26.59739112854004
84.0,0.30119421191220214,108.0,-85.9736193944205,31.09206771850586
85.0,0.2969220257278962,-88.0,-86.00695546258821,35.1994743347168
86.0,0.2927104369059283,-2.0,-85.0471856252171,28.91830825805664
87.0,0.2885585859237581,117.0,-82.7485167041355,26.553810119628906
88.0,0.28446562545044835,51.0,-81.2356744536841,24.227930068969727
89.0,0.2804307201737374,174.0,-78.39710938454878,27.50020408630371
90.0,0.2764530466295643,40.0,-77.08780605430857,80.8687515258789
91.0,0.2725317930340126,-42.0,-76.71000608745432,90.72858428955078
92.0,0.26866615911763636,-121.0,-77.19332078580742,82.0587158203125
93.0,0.26485535596213783,227.0,-73.94852183547212,36.14421844482422
94.0,0.2610986058393609,-5.0,-73.22540636616029,66.56466674804688
95.0,0.257395142052568,99.0,-71.42373496440473,32.935646057128906
96.0,0.2537442087799692,103.0,-69.61817796031868,29.41652488708496
97.0,0.2501450609204698,120.0,-67.682031338243,31.478029251098633
98.0,0.2465969639416065,109.0,-65.89584168199109,34.31427001953125
99.0,0.2430991937296403,259.0,-62.63849264405963,35.435081481933594
100.0,0.2396510364417758,241.0,-56.43177850681275,39.10816955566406
101.0,0.23625178836047603,-14.0,-53.732954651421444,63.878108978271484
