episode,score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
0,-189.6,84.15343130259157,-190.112344751108,84.35174637560407,-1.3879462718963622,0.9863220954165276,-189.6
1,-198.8,94.48650697321814,-194.80038847436026,55.14018676984145,-0.8892495200037956,1.5317372569370733,-194.2
2,-155.2,86.55171864267052,-181.81358955641,51.82567925159482,-0.472847031056881,3.8632806617815376,-181.19999999999996
3,-299.4,183.27793102280484,-211.2804962834573,57.584341466994935,-0.6717403650283813,5.246315361257248,-210.74999999999997
4,-337.6,153.28829048560755,-236.67911040392588,53.19740050669811,-0.9918598413467408,8.170538021402034,-236.11999999999998
5,-156.2,43.32666615376724,-223.37093801709452,40.17911222753719,0.3003746926784519,6.680276244193657,-222.79999999999998
6,-125.6,112.686733913092,-209.48770523640323,39.98079691150384,1.7158038854598998,6.285629916966807,-208.91428571428568
7,-206.2,108.0518394105348,-209.11704593534108,35.09158829804149,0.7653971672058109,7.121458667736374,-208.575
8,-154.8,90.15930345782402,-203.10853560859513,26.593918430386346,3.325202967226505,7.067725236191182,-202.6
9,-103.4,65.94922289155498,-193.15789073961628,26.320284939519798,3.16329288482666,8.781842954358993,-192.68
10,-174.2,71.14211129844264,-191.4902918283621,29.16957657995556,5.311035919189453,5.582286208990372,-191.0
11,-123.6,75.21502509472425,-185.87752511099754,31.360601811914897,4.022006511688232,5.130682853926545,-185.38333333333333
12,-209.8,107.02196036328246,-187.7413676415822,33.8661921922864,4.925345039367675,9.098272093283697,-187.26153846153846
13,-139.0,86.51011501552867,-184.2905621972487,32.30413194176423,3.474232292175293,6.199719205514418,-183.81428571428572
14,-69.4,66.48909685053633,-176.6582920473065,30.106683602626415,2.6635040760040285,3.169573934493971,-176.18666666666667
15,-224.4,120.73234860632837,-179.67013120474417,34.98165507698004,1.1957416534423828,9.220008171606967,-179.20000000000002
16,-144.2,119.18347200849621,-177.61314977670546,29.708771025887227,0.9336701929569244,3.059875744861238,-177.14117647058825
17,-161.6,28.579713084634005,-176.7583958571152,29.313455799066983,-0.6927477836608885,5.927546083429558,-176.27777777777777
18,-114.6,138.02282419947795,-173.50381004124932,32.094416779690455,1.1825165748596187,8.088717363073636,-173.03157894736842
19,-142.0,102.76915879776384,-171.96485582051795,33.822099756492115,5.1634444952011105,5.91374901035304,-171.48
20,-172.2,193.29692185857488,-171.99497573582735,26.218036440239867,3.370825242996216,7.2488205903615395,-171.5142857142857
21,-153.6,69.32027120547063,-171.18136948497468,28.08031539333849,-2.1563061714172362,12.750282770459032,-170.7
22,-93.2,61.977415241360305,-167.80802585592545,26.44550285228845,5.3128355629742146,6.860928606505167,-167.33043478260868
23,-128.2,53.69078133162154,-166.17794203471118,25.11695854134691,5.572674453258514,9.039299898875278,-165.69999999999996
24,-171.8,146.3769107475629,-166.41648930599777,25.00778132743843,1.3568130016326907,9.631223949445298,-165.944
25,-127.6,101.73642415575654,-164.9421308202631,22.767829775220008,0.7527240931987764,5.8535021156354405,-164.46923076923076
26,-166.8,82.62384643672794,-165.016315124809,23.02488705760832,-2.813966274261474,12.81018837576982,-164.55555555555554
27,-100.2,48.57674340669617,-162.7170661272634,22.840675124578485,4.827458915114403,10.20935290110971,-162.25714285714284
28,-147.4,93.71926162747975,-162.20357689719438,22.62898775557301,4.205696415901184,7.796416445053672,-161.74482758620687
29,-67.6,100.0539854278679,-159.0604144766557,24.39149402395869,2.5809202194213867,14.518576417603668,-158.60666666666665
30,-92.4,57.9378977871997,-156.91954120029044,23.229745427963405,4.41577262878418,8.607830329111204,-156.47096774193545
31,-149.0,118.07836380980217,-156.68276679393352,25.518357357347803,-1.3913529515266418,15.77855751538368,-156.23749999999998
32,-131.2,59.55837472597788,-155.92291657142957,26.026185817110715,2.6749168395996095,16.432920980506662,-155.47878787878787
33,-78.0,42.59694824749773,-153.64013077751483,25.23557181214211,8.40613386631012,7.571191215955677,-153.2
34,-114.0,52.69250421075089,-152.52584488875596,23.697944262675875,8.049078917503357,7.805239470643536,-152.07999999999998
35,-149.2,59.327059593409814,-152.44857973256123,23.76209439459922,0.1242693871259692,3.9434099511222165,-151.99999999999997
36,-131.2,79.15617474335151,-151.88190329180253,23.671231280482655,1.8940070152282715,14.19532438171835,-151.4378378378378
37,-57.0,25.0099980007996,-149.39843529311597,23.324330356029655,7.6066137790679935,5.8453438826030695,-148.95263157894735
38,-115.6,47.85707889121525,-148.54741351901865,23.599411087137526,-0.07188148498535156,16.588841671856148,-148.09743589743587
39,-68.4,47.093523970924075,-146.5564736180655,22.690248892301344,7.217571544647217,9.605679101632271,-146.10499999999996
40,-106.2,62.64742612430298,-145.58563418265663,23.19017261885555,2.8273123860359184,10.493903152252594,-145.13170731707314
41,-86.2,69.12090855884347,-144.18230288754967,22.491158929359607,4.251274514198303,10.257262907027386,-143.7285714285714
42,-63.2,39.75172952212268,-142.3098988314685,22.54477012090072,8.283588695526124,10.986692969078991,-141.85581395348834
43,-73.4,42.00952272997159,-140.75336571422463,22.97207790971478,9.30698516368866,7.735950563865063,-140.29999999999995
44,-79.2,58.76818867380549,-139.39080855541766,22.3996953991465,5.5380144119262695,9.49875124699267,-138.94222222222217
