,episode,epsilon,score,average,avg_q_values
0,0.0,1.0,-142.0,-142.51681935353494,-0.4365025758743286
1,1.0,0.9858158423524046,-100.0,-121.69979222745121,0.3284687399864197
2,2.0,0.9718328750329811,-267.0,-170.44628432361594,5.39154577255249
3,3.0,0.9580482443263975,-476.0,-247.07030266792435,6.341230392456055
4,4.0,0.9444591369948698,-100.0,-217.78323939781544,4.946646690368652
5,5.0,0.9310627797040227,-130.0,-203.24827851243606,4.608072280883789
6,6.0,0.9178564384568926,-93.0,-187.62808160079413,6.772529125213623
7,7.0,0.9048374180359595,42.0,-158.88247496470564,4.215063095092773
8,8.0,0.8920030614530944,-54.0,-147.32242778537832,3.5005013942718506
9,9.0,0.879350749407306,-223.0,-154.9447154028045,6.02122163772583
10,10.0,0.8668778997501816,-424.0,-179.41425645779435,10.38308334350586
11,11.0,0.8545819669589086,-111.0,-173.78255156528428,6.163187503814697
12,12.0,0.8424604416167714,-158.0,-172.63879704847395,0.5580153465270996
13,13.0,0.8305108499010163,-31.0,-162.5902275018454,7.684535503387451
14,14.0,0.8187307530779818,-47.0,-154.92877750679202,11.586650848388672
15,15.0,0.8071177470053893,-164.0,-155.50280484247222,10.137946128845215
16,16.0,0.7956694616416928,-70.0,-150.51737435090755,10.987832069396973
17,17.0,0.7843835605623898,-106.0,-148.06772697079387,11.103986740112305
18,18.0,0.7732577404831906,-89.0,-144.95891159122138,12.051607131958008
19,19.0,0.7622897307899537,-95.0,-142.50160138844728,14.873393058776855
20,20.0,0.751477293075286,-281.0,-149.1112945388757,2.6076996326446533
21,21.0,0.7408182206817179,-168.0,-150.0105505718021,5.418395042419434
22,22.0,0.7303103382513573,-41.0,-145.3021945478719,17.996219635009766
23,23.0,0.7199515012819313,-73.0,-142.29629317764886,17.66146469116211
24,24.0,0.7097395956891255,-187.0,-144.09966584475853,2.326841115951538
25,25.0,0.6996725373751304,-80.0,-141.6505763886785,-9.540136337280273
26,26.0,0.6897482718033084,-371.0,-150.1713886804046,-2.9440205097198486
27,27.0,0.6799647735788938,-193.0,-151.70178790283887,8.730803489685059
28,28.0,0.6703200460356393,-94.0,-149.7375729425592,-0.4400853216648102
29,29.0,0.6608121208283264,-287.0,-154.32553302937183,-10.48094367980957
30,30.0,0.6514390575310556,10.0,-149.00499255600894,12.473282814025879
31,31.0,0.6421989432412342,-36.0,-145.47646267878366,19.819849014282227
32,32.0,0.6330898921891813,-101.0,-144.14718541204422,9.46513843536377
33,33.0,0.6241100453532709,-92.0,-142.62313019882862,20.42473602294922
34,34.0,0.6152575700805322,-86.0,-141.0121515299949,20.936813354492188
35,35.0,0.6065306597126334,-41.0,-138.24574410490234,19.833789825439453
36,36.0,0.5979275332171694,-31.0,-135.36601533631253,20.835569381713867
37,37.0,0.5894464348241792,-25.0,-132.47781430627333,17.1911678314209
38,38.0,0.5810856336678201,-43.0,-130.18541320916194,14.385851860046387
39,39.0,0.5728434234331229,81.0,-124.89483447982796,-22.152679443359375
40,40.0,0.5647181220077593,-56.0,-123.22156013196191,22.11434555053711
41,41.0,0.5567080711387471,-76.0,-122.11946834790011,24.18880844116211
42,42.0,0.5488116360940265,-8.0,-119.46692241924136,28.004182815551758
43,43.0,0.541027205328834,-69.0,-118.33426285299302,-21.18772315979004
44,44.0,0.5333531901568119,-35.0,-116.48301655401494,32.97249984741211
45,45.0,0.5257880244257798,-72.0,-115.51624266487461,-10.508816719055176
46,46.0,0.5183301641981067,-183.0,-116.96291046880752,8.23263168334961
47,47.0,0.5109780874356169,41.0,-113.6648816652108,6.074113845825195
48,48.0,0.5037302936889633,-108.0,-113.54932642699472,21.93231201171875
49,49.0,0.4965853037914095,-33.0,-111.9484715744046,2.5503690242767334
50,50.0,0.4895416595569531,-23.0,-110.22364498772764,46.55815887451172
51,51.0,0.48259792348273184,-89.0,-109.8309695377951,18.450237274169922
52,52.0,0.4757526784556506,-244.0,-112.37047060586816,23.226268768310547
53,53.0,0.4690045274631699,-197.0,-113.95172247435924,26.008037567138672
54,54.0,0.4623520933081963,-84.0,-113.41676740873092,34.748355865478516
55,55.0,0.4557940183280172,4.0,-111.31139370017111,26.295434951782227
56,56.0,0.44932896411722156,0.0,-109.36725784039227,35.720211029052734
57,57.0,0.4429556112545522,-54.0,-108.42782176717652,30.87533950805664
58,58.0,0.4366726590336306,-32.0,-107.1344137752987,37.43968963623047
59,59.0,0.43047882519750297,-153.0,-107.91358383676967,10.192907333374023
60,60.0,0.42437284567695,-70.0,-107.29814913303248,29.64957618713379
61,61.0,0.4183534743325094,-17.0,-105.85276990882599,43.04188919067383
62,62.0,0.4124194827001579,-21.0,-104.51879254576579,38.700321197509766
63,63.0,0.4065696597405991,-39.0,-103.50237001092894,31.001277923583984
64,64.0,0.40080281159210923,31.0,-101.42255169818101,31.27825927734375
65,65.0,0.3951177613268873,-88.0,-101.22172828166084,30.66201400756836
66,66.0,0.3895133487108618,-12.0,-99.90421977480385,47.481285095214844
67,67.0,0.38398842996690413,-30.0,-98.88360034566325,39.64078903198242
68,68.0,0.37854187754140095,-10.0,-97.59764953842095,33.64756393432617
69,69.0,0.37317257987413693,0.0,-96.20955737780316,30.97684669494629
70,70.0,0.36787944117144233,3.0,-94.81100072157435,34.329139709472656
71,71.0,0.3626613811825573,42.0,-92.89970664518421,31.435012817382812
72,72.0,0.35751733497916927,-127.0,-93.3712411793628,34.991477966308594
73,73.0,0.3524462527380765,-28.0,-92.49789636200933,59.693824768066406
74,74.0,0.3474470995269354,32.0,-90.82574272863337,34.81637191772461
