,episode,epsilon,score,average,avg_q_values
0,0.0,1.0,-245.0,-245.60654100316398,-2.150092363357544
1,1.0,0.9858158423524046,-92.0,-169.26257292503874,-0.37280574440956116
2,2.0,0.9718328750329811,-106.0,-148.18312694523522,2.1555278301239014
3,3.0,0.9580482443263975,-270.0,-178.6810689294209,6.418272495269775
4,4.0,0.9444591369948698,-164.0,-175.81390525190776,6.240415096282959
5,5.0,0.9310627797040227,-131.0,-168.45121074015827,4.947403430938721
6,6.0,0.9178564384568926,-429.0,-205.74522236495804,9.09827709197998
7,7.0,0.9048374180359595,-451.0,-236.4846859161994,2.654193639755249
8,8.0,0.8920030614530944,-55.0,-216.32176939335974,7.384145259857178
9,9.0,0.879350749407306,-309.0,-225.65479657266962,0.24043221771717072
10,10.0,0.8668778997501816,-227.0,-225.77784284989826,-1.149073839187622
11,11.0,0.8545819669589086,-316.0,-233.3533356852894,3.630516767501831
12,12.0,0.8424604416167714,-106.0,-223.6130914559018,11.301286697387695
13,13.0,0.8305108499010163,-157.0,-218.86721258696303,6.9494524002075195
14,14.0,0.8187307530779818,-140.0,-213.67486192359883,3.317445993423462
15,15.0,0.8071177470053893,-80.0,-205.3622287837893,7.4121503829956055
16,16.0,0.7956694616416928,-126.0,-200.72800040321468,10.230352401733398
17,17.0,0.7843835605623898,-111.0,-195.77577352922754,-3.4464077949523926
18,18.0,0.7732577404831906,-343.0,-203.55512889257756,0.578664243221283
19,19.0,0.7622897307899537,-181.0,-202.44398672996365,-0.26058846712112427
20,20.0,0.751477293075286,1.0,-192.71649492173535,-17.3956241607666
21,21.0,0.7408182206817179,-88.0,-187.9625370110343,18.261043548583984
22,22.0,0.7303103382513573,-201.0,-188.56722369543482,8.119224548339844
23,23.0,0.7199515012819313,-109.0,-185.26794945598778,7.998593807220459
24,24.0,0.7097395956891255,-91.0,-181.5187068606596,4.2584662437438965
25,25.0,0.6996725373751304,-75.0,-177.43425407004807,-1.8199772834777832
26,26.0,0.6897482718033084,-224.0,-179.16568565616834,-6.881628036499023
27,27.0,0.6799647735788938,-27.0,-173.75800350210847,11.121909141540527
28,28.0,0.6703200460356393,-41.0,-169.18347268790026,14.405458450317383
29,29.0,0.6608121208283264,-221.0,-170.9169231079366,3.1158299446105957
30,30.0,0.6514390575310556,-279.0,-174.41474359401192,-9.336649894714355
31,31.0,0.6421989432412342,-105.0,-172.2752587583301,11.786267280578613
32,32.0,0.6330898921891813,0.0,-167.04891915315804,22.753395080566406
33,33.0,0.6241100453532709,-129.0,-165.9375869969609,-1.4308162927627563
34,34.0,0.6152575700805322,-62.0,-162.98310207189238,12.333864212036133
35,35.0,0.6065306597126334,-105.0,-161.39791016954382,12.102534294128418
36,36.0,0.5979275332171694,-112.0,-160.0850709982434,3.369311809539795
37,37.0,0.5894464348241792,-95.0,-158.3944648329872,-4.149621963500977
38,38.0,0.5810856336678201,-62.0,-155.9415605485967,-29.208154678344727
39,39.0,0.5728434234331229,-51.0,-153.32218696669895,15.635634422302246
40,40.0,0.5647181220077593,-113.0,-152.33906561356028,25.316120147705078
41,41.0,0.5567080711387471,-116.0,-151.4790414049238,26.54961585998535
42,42.0,0.5488116360940265,-72.0,-149.65246437533142,25.169483184814453
43,43.0,0.541027205328834,-44.0,-147.2708125485292,25.059303283691406
44,44.0,0.5333531901568119,-84.0,-145.87807561829618,25.096332550048828
45,45.0,0.5257880244257798,-76.0,-144.36161904679682,-7.860806941986084
46,46.0,0.5183301641981067,-32.0,-141.97637896064168,-5.900913715362549
47,47.0,0.5109780874356169,-214.0,-143.4910546643197,-19.233858108520508
48,48.0,0.5037302936889633,-84.0,-142.27761190684777,21.47195053100586
49,49.0,0.4965853037914095,-72.0,-140.87272208384184,34.00788879394531
50,50.0,0.4895416595569531,-54.0,-139.18283040407758,3.0047848224639893
51,51.0,0.48259792348273184,-81.0,-138.0660078358967,0.3070763945579529
52,52.0,0.4757526784556506,-18.0,-135.81727711754124,33.92744827270508
53,53.0,0.4690045274631699,-53.0,-134.28812071074438,20.418804168701172
54,54.0,0.4623520933081963,-4.0,-131.93397547773435,16.17664337158203
55,55.0,0.4557940183280172,-35.0,-130.21898409609273,16.23619270324707
56,56.0,0.44932896411722156,-100.0,-129.70499232084285,19.113109588623047
57,57.0,0.4429556112545522,2.0,-127.41704052159034,22.87613868713379
58,58.0,0.4366726590336306,-68.0,-126.41530820311735,23.570024490356445
59,59.0,0.43047882519750297,-75.0,-125.5590790808598,15.949520111083984
60,60.0,0.42437284567695,-148.0,-125.93904841321825,17.4578914642334
61,61.0,0.4183534743325094,-46.0,-124.65412277665223,32.848384857177734
62,62.0,0.4124194827001579,-146.0,-124.9995017538414,18.746191024780273
63,63.0,0.4065696597405991,-135.0,-125.16967831316896,-14.985184669494629
64,64.0,0.40080281159210923,-192.0,-126.21219110167142,-29.04351043701172
65,65.0,0.3951177613268873,-171.0,-126.9056457942564,23.57342529296875
66,66.0,0.3895133487108618,-51.0,-125.77526217823,21.836328506469727
67,67.0,0.38398842996690413,-26.0,-124.31959700441548,-0.6501928567886353
