,episode,epsilon,score,average,avg_q_values
0,0.0,1.0,-121.0,-121.96203244977022,-0.3975537121295929
1,1.0,0.9858158423524046,-189.0,-155.49158275810345,0.6680479645729065
2,2.0,0.9718328750329811,-278.0,-196.50306886621857,0.6689916253089905
3,3.0,0.9580482443263975,-181.0,-192.68838005571297,2.4327456951141357
4,4.0,0.9444591369948698,-374.0,-228.98518371854695,3.4277172088623047
5,5.0,0.9310627797040227,-64.0,-201.6110073705254,1.0227348804473877
6,6.0,0.9178564384568926,-119.0,-189.92457977310258,2.958203077316284
7,7.0,0.9048374180359595,-138.0,-183.53026866246836,3.581535816192627
8,8.0,0.8920030614530944,-142.0,-178.92848411750134,2.231804132461548
9,9.0,0.879350749407306,-150.0,-176.0358369292942,1.945969820022583
10,10.0,0.8668778997501816,-279.0,-185.42469244399578,2.8453140258789062
11,11.0,0.8545819669589086,-176.0,-184.63973722230514,4.729608535766602
12,12.0,0.8424604416167714,-199.0,-185.74666631224477,0.3727169632911682
13,13.0,0.8305108499010163,-67.0,-177.30033145228245,1.0318320989608765
14,14.0,0.8187307530779818,-165.0,-176.5031594191332,-0.24027793109416962
15,15.0,0.8071177470053893,-104.0,-171.98347953092528,2.611703395843506
16,16.0,0.7956694616416928,-103.0,-167.9435634407317,3.3980202674865723
17,17.0,0.7843835605623898,-98.0,-164.0809288050771,6.233470916748047
18,18.0,0.7732577404831906,-152.0,-163.45447148076676,-6.375284194946289
19,19.0,0.7622897307899537,-85.0,-159.53643044967535,-6.44793176651001
20,20.0,0.751477293075286,-141.0,-158.66499391719253,-4.933602809906006
21,21.0,0.7408182206817179,-203.0,-160.69004264486534,-1.8840571641921997
22,22.0,0.7303103382513573,-68.0,-156.67795094821597,-6.862815856933594
23,23.0,0.7199515012819313,-219.0,-159.28659870555066,-11.035249710083008
24,24.0,0.7097395956891255,-122.0,-157.82618455125174,3.2508902549743652
25,25.0,0.6996725373751304,-43.0,-153.4456210585517,4.893892288208008
26,26.0,0.6897482718033084,-182.0,-154.51083146286788,-19.627561569213867
27,27.0,0.6799647735788938,-98.0,-152.52186052522052,-0.26241883635520935
28,28.0,0.6703200460356393,-100.0,-150.7365429414552,6.256821155548096
29,29.0,0.6608121208283264,-102.0,-149.11583058838073,-0.022218674421310425
30,30.0,0.6514390575310556,-157.0,-149.38435979692323,-2.5278234481811523
31,31.0,0.6421989432412342,-101.0,-147.88764430173939,5.839456558227539
32,32.0,0.6330898921891813,-114.0,-146.86912009669433,11.849246978759766
33,33.0,0.6241100453532709,-81.0,-144.94108194824722,1.9590811729431152
34,34.0,0.6152575700805322,-85.0,-143.24074949619904,2.4838573932647705
35,35.0,0.6065306597126334,-7.0,-139.4815103855926,6.1216139793396
36,36.0,0.5979275332171694,-81.0,-137.9175411367814,-0.4714539051055908
37,37.0,0.5894464348241792,-130.0,-137.72928538271455,-2.602695941925049
38,38.0,0.5810856336678201,-52.0,-135.54777328683,14.79633617401123
39,39.0,0.5728434234331229,-116.0,-135.07923238395398,12.258605003356934
40,40.0,0.5647181220077593,-13.0,-132.1148271075668,-1.1359198093414307
41,41.0,0.5567080711387471,-51.0,-130.19782699502858,-0.5380915403366089
42,42.0,0.5488116360940265,-81.0,-129.05903051751318,3.4398224353790283
43,43.0,0.541027205328834,-133.0,-129.17072436957062,11.160841941833496
44,44.0,0.5333531901568119,-81.0,-128.10571872613016,12.470914840698242
45,45.0,0.5257880244257798,-47.0,-126.35139555931504,2.307776689529419
46,46.0,0.5183301641981067,-78.0,-125.33675972102637,13.406864166259766
47,47.0,0.5109780874356169,-153.0,-125.92191185383149,2.479973316192627
