,episode,epsilon,score,average,avg_q_values
0,0.0,1.0,-126.0,-126.4983398804396,-0.49489590525627136
1,1.0,0.9858158423524046,-338.0,-232.33512719014357,-1.1997665166854858
2,2.0,0.9718328750329811,-111.0,-191.99867976352635,0.014310150407254696
3,3.0,0.9580482443263975,-100.0,-169.1520622643939,1.8079323768615723
4,4.0,0.9444591369948698,-413.0,-218.0648284938613,1.6284483671188354
5,5.0,0.9310627797040227,-251.0,-223.6696166274998,-0.5210509896278381
6,6.0,0.9178564384568926,-70.0,-201.813605381886,-1.9696812629699707
7,7.0,0.9048374180359595,-83.0,-187.08605963925172,-0.33091750741004944
8,8.0,0.8920030614530944,-208.0,-189.45655396488976,-2.2256948947906494
9,9.0,0.879350749407306,-87.0,-179.2457288349218,-2.685882568359375
10,10.0,0.8668778997501816,-99.0,-172.04085216270812,0.1174299344420433
11,11.0,0.8545819669589086,-177.0,-172.4947096929468,2.5654168128967285
12,12.0,0.8424604416167714,-207.0,-175.15739351450807,2.0975890159606934
13,13.0,0.8305108499010163,-250.0,-180.54992519182238,-3.4281797409057617
14,14.0,0.8187307530779818,-111.0,-175.97839900758768,8.231864929199219
15,15.0,0.8071177470053893,-285.0,-182.80662562971935,-5.795042037963867
16,16.0,0.7956694616416928,-167.0,-181.88158570535597,6.826044082641602
17,17.0,0.7843835605623898,-11.0,-172.41007563585882,2.1978700160980225
18,18.0,0.7732577404831906,-85.0,-167.84109480696347,-0.20029377937316895
19,19.0,0.7622897307899537,-272.0,-173.05486173249216,-3.2791645526885986
20,20.0,0.751477293075286,-157.0,-172.33677392522287,10.792691230773926
21,21.0,0.7408182206817179,-88.0,-168.53475652075304,21.133005142211914
22,22.0,0.7303103382513573,-203.0,-170.06750350010086,-2.3549301624298096
23,23.0,0.7199515012819313,-261.0,-173.89119478640734,-13.297494888305664
24,24.0,0.7097395956891255,-235.0,-176.35837393604498,-7.882469177246094
25,25.0,0.6996725373751304,-80.0,-172.68610191689527,13.447627067565918
26,26.0,0.6897482718033084,-137.0,-171.37445419616918,-10.909258842468262
27,27.0,0.6799647735788938,-199.0,-172.39030702066853,-4.727895736694336
28,28.0,0.6703200460356393,-42.0,-167.91947554630244,15.159377098083496
29,29.0,0.6608121208283264,-97.0,-165.5626798434568,12.405424118041992
30,30.0,0.6514390575310556,-166.0,-165.57768926264882,-15.456762313842773
31,31.0,0.6421989432412342,-45.0,-161.82260755867898,-21.28237533569336
32,32.0,0.6330898921891813,-17.0,-157.4567050569195,3.8311901092529297
33,33.0,0.6241100453532709,-182.0,-158.19068073594443,-7.367183208465576
34,34.0,0.6152575700805322,-111.0,-156.85679418934666,-8.234130859375
35,35.0,0.6065306597126334,-6.0,-152.66809907040616,10.541913986206055
36,36.0,0.5979275332171694,-98.0,-151.19149635252535,12.231228828430176
37,37.0,0.5894464348241792,-63.0,-148.87246248891555,11.902731895446777
38,38.0,0.5810856336678201,-56.0,-146.5042761843468,36.18629455566406
39,39.0,0.5728434234331229,-50.0,-144.09728602665382,8.688868522644043
40,40.0,0.5647181220077593,-85.0,-142.67127939572777,40.40597915649414
41,41.0,0.5567080711387471,-72.0,-141.01012830418395,19.092937469482422
42,42.0,0.5488116360940265,-83.0,-139.66366598988634,24.932546615600586
43,43.0,0.541027205328834,-66.0,-137.9981955257863,7.639552116394043
44,44.0,0.5333531901568119,-73.0,-136.5600905030903,29.40474510192871
45,45.0,0.5257880244257798,-143.0,-136.71403203907076,27.107622146606445
46,46.0,0.5183301641981067,-120.0,-136.3658306144551,21.567214965820312
47,47.0,0.5109780874356169,-58.0,-134.75313791228734,12.421533584594727
48,48.0,0.5037302936889633,-34.0,-132.70747966403027,19.7574520111084
49,49.0,0.4965853037914095,-77.0,-131.60421832491062,18.62302017211914
50,50.0,0.4895416595569531,-45.0,-129.92120254728363,23.44330596923828
51,51.0,0.48259792348273184,-40.0,-128.21008220317947,23.74982261657715
52,52.0,0.4757526784556506,-81.0,-127.32952500414687,21.125499725341797
53,53.0,0.4690045274631699,-113.0,-127.07802794467871,15.360006332397461
54,54.0,0.4623520933081963,-3.0,-124.82309582343416,14.186019897460938
55,55.0,0.4557940183280172,-211.0,-126.36321164879475,26.59765625
56,56.0,0.44932896411722156,-183.0,-127.37332118341563,19.75705337524414
57,57.0,0.4429556112545522,-190.0,-128.46601336533172,21.89551544189453
58,58.0,0.4366726590336306,-43.0,-127.0322211623817,29.190946578979492
59,59.0,0.43047882519750297,-134.0,-127.15496048325899,20.2978458404541
60,60.0,0.42437284567695,-33.0,-125.61821956791357,28.738718032836914
61,61.0,0.4183534743325094,-176.0,-126.44567040378527,38.184696197509766
62,62.0,0.4124194827001579,-159.0,-126.97655284986621,47.962581634521484
63,63.0,0.4065696597405991,-135.0,-127.11035710178356,15.027810096740723
64,64.0,0.40080281159210923,-264.0,-129.22038926591014,32.160179138183594
65,65.0,0.3951177613268873,-365.0,-132.80222686797885,-4.6930718421936035
66,66.0,0.3895133487108618,-269.0,-134.84344561194442,16.255508422851562
67,67.0,0.38398842996690413,-85.0,-134.12224131504993,6.9284868240356445
68,68.0,0.37854187754140095,-196.0,-135.0193132732096,7.396825313568115
69,69.0,0.37317257987413693,-74.0,-134.15386346047686,14.056884765625
70,70.0,0.36787944117144233,3.0,-132.21359902313313,7.8578715324401855
71,71.0,0.3626613811825573,-52.0,-131.1037634916157,33.36422348022461
72,72.0,0.35751733497916927,-57.0,-130.0952088032748,7.448145866394043
73,73.0,0.3524462527380765,-65.0,-129.22866337618177,-3.169156551361084
74,74.0,0.3474470995269354,-400.0,-132.8417876036045,-3.2288198471069336
75,75.0,0.34251885509304564,10.0,-130.9532831242847,14.284469604492188
76,76.0,0.337660513655132,-3.0,-129.29823544236916,23.280961990356445
77,77.0,0.33287108369807955,-16.0,-127.85126800848516,17.715290069580078
78,78.0,0.32814958777058006,-62.0,-127.02808690319942,23.95639991760254
79,79.0,0.3234950622856487,-17.0,-125.66162757733525,19.525470733642578
80,80.0,0.31890655732397044,-67.0,-124.93959204853832,17.276811599731445
81,81.0,0.3143831364400353,-20.0,-123.66596897473033,24.92150115966797
82,82.0,0.3099238764710244,9.0,-122.05970296094276,61.751556396484375
83,83.0,0.3055278673484055,177.0,-118.49848487242512,17.36250877380371
84,84.0,0.30119421191220214,62.0,-116.37141305740671,17.314556121826172
85,85.0,0.2969220257278962,19.0,-114.79505157814376,69.68618774414062
86,86.0,0.2927104369059283,-9.0,-113.5862794995352,60.37656784057617
87,87.0,0.2885585859237581,-8.0,-112.38816108340856,23.746299743652344
88,88.0,0.28446562545044835,-30.0,-111.46940521711399,56.942100524902344
89,89.0,0.2804307201737374,-20.0,-110.45350403940306,22.10683822631836
90,90.0,0.2764530466295643,60.0,-108.57685094404177,23.569372177124023
91,91.0,0.2725317930340126,0.0,-107.39638065552242,40.36024475097656
92,92.0,0.26866615911763636,46.0,-105.74582655875489,25.16005516052246
93,93.0,0.26485535596213783,59.0,-103.98986412509436,18.25153923034668
94,94.0,0.2610986058393609,14.0,-102.74756550407662,39.34535598754883
95,95.0,0.257395142052568,69.0,-100.95782740379795,20.512248992919922
96,96.0,0.2537442087799692,-13.0,-100.05903465974909,29.9362850189209
97,97.0,0.2501450609204698,-120.0,-100.2676744847998,22.437101364135742
98,98.0,0.2465969639416065,232.0,-96.90928750419982,23.70627212524414
99,99.0,0.2430991937296403,-49.0,-96.4353401793041,19.243459701538086
100,100.0,0.2396510364417758,135.0,-93.81508257177025,19.711360931396484
101,101.0,0.23625178836047603,-31.0,-90.7529119372589,39.57035827636719
102,102.0,0.2329007557498447,232.0,-87.31667554734125,28.58253288269043
103,103.0,0.22959725471404477,-69.0,-87.01048999699373,21.33641815185547
104,104.0,0.22634061105772565,61.0,-82.25657902621802,31.46691131591797
105,105.0,0.22313016014842982,-47.0,-80.2108677123094,78.53308868408203
106,106.0,0.2199652467809513,18.0,-79.31829356666607,34.55147171020508
107,107.0,0.21684522504361808,29.0,-78.17942188890022,28.965951919555664
108,108.0,0.21376945818647108,164.0,-74.44780844346712,48.735023498535156
109,109.0,0.21073731849131314,-92.0,-74.50107150050198,55.86955261230469
110,110.0,0.20774818714360085,4.0,-73.4610545518527,65.24726104736328
111,111.0,0.20480145410615389,94.0,-70.7385109905714,31.29292106628418
112,112.0,0.20189651799465538,143.0,-67.23524410223948,49.22365951538086
113,113.0,0.19903278595491863,-80.0,-65.53115738586598,58.43654251098633
114,114.0,0.19620967354189398,-31.0,-64.72797491077652,66.63382720947266
115,115.0,0.19342660460039254,7.0,-61.799567397711066,68.79308319091797
116,116.0,0.19068301114750144,67.0,-59.45622505744746,28.484027862548828
117,117.0,0.1879783332566671,-80.0,-60.150725993552086,70.46409606933594
118,118.0,0.18531201894342234,3.0,-59.26320593073256,55.73883819580078
119,119.0,0.18268352405273466,-228.0,-58.82889471054664,44.99675750732422
120,120.0,0.1800923121479524,-136.0,-58.61567640193394,37.106605529785156
121,121.0,0.17753785440132586,-67.0,-58.406577999446355,26.814790725708008
122,122.0,0.17501962948608163,-142.0,-57.797760275521235,36.622013092041016
123,123.0,0.17253712347002734,-325.0,-58.4345450745798,42.531925201416016
124,124.0,0.17008982971066583,281.0,-53.25885506003893,48.48492431640625
125,125.0,0.16767724875179707,229.0,-50.153276027783626,36.01768493652344
126,126.0,0.16529888822158653,253.0,-46.244793001585116,37.22975158691406
127,127.0,0.1629542627320793,261.0,-41.63548751204846,39.31478500366211
128,128.0,0.16064289378013982,36.0,-40.8382784784774,32.8292236328125
129,129.0,0.15836430964979642,213.0,-37.73548494442727,50.03269958496094
130,130.0,0.15611804531597107,112.0,-34.94628285085813,40.41306686401367
131,131.0,0.1539036423495749,22.0,-34.264791092959605,40.29643630981445
132,132.0,0.15172064882394942,199.0,-32.09256655520625,41.347843170166016
133,133.0,0.14956861922263506,208.0,-28.184961556334923,39.11592102050781
134,134.0,0.147447114348448,114.0,-25.926958794842687,43.25735092163086
135,135.0,0.1453557012338466,285.0,-23.010225269038646,53.424354553222656
136,136.0,0.14329395305256898,271.0,-19.314210167250685,53.832584381103516
137,137.0,0.14126144903252422,243.0,-16.248015182941607,44.449039459228516
138,138.0,0.13925777436991912,240.0,-13.27898313223127,54.77241134643555
139,139.0,0.13728252014460293,242.0,-10.349111897858482,54.384517669677734
140,140.0,0.1353352832366127,230.0,-7.18505994200544,57.35622787475586
141,141.0,0.1334156662439026,270.0,-3.7461796783670933,65.1181869506836
142,142.0,0.13152327740124015,279.0,-0.12261292661324809,66.8886489868164
143,143.0,0.12965773050025253,248.0,3.02631063199196,62.10320281982422
144,144.0,0.12781864481060753,286.0,6.6277745541857325,60.04224395751953
145,145.0,0.12600564500231182,240.0,10.468014437123868,56.077640533447266
146,146.0,0.1242183610691121,227.0,13.946298872375184,53.27985763549805
147,147.0,0.1224564282529819,243.0,16.96592078349218,53.45435333251953
148,148.0,0.12071948696968016,212.0,19.438242633540174,54.23305130004883
149,149.0,0.11900718273536538,-178.0,18.426109244609226,126.20710754394531
150,150.0,0.11731916609425078,233.0,21.214933065694833,56.458984375
151,151.0,0.11565509254728551,260.0,24.22977373498013,60.9337158203125
152,152.0,0.11401462248184759,253.0,27.577515830168508,57.706241607666016
153,153.0,0.11239742110243399,263.0,31.350995101350648,61.23453903198242
154,154.0,0.11080315836233387,246.0,33.84662975003775,62.21773910522461
155,155.0,0.10923150889627105,204.0,37.998864837895454,61.731285095214844
156,156.0,0.10768215195400163,251.0,42.35107819460464,62.88720703125
157,157.0,0.10615477133485376,203.0,46.28929204776968,54.45829391479492
158,158.0,0.10464905532319577,220.0,48.9293346338991,57.53692626953125
159,159.0,0.10316469662481963,278.0,53.06305647568932,60.870758056640625
160,160.0,0.10170139230422684,230.0,55.69872663930571,53.693119049072266
161,161.0,0.10025884372280375,244.0,59.9171960028925,56.07878875732422
162,162.0,0.09883675647787384,264.0,64.16307062626758,67.28206634521484
163,163.0,0.09743484034261468,248.0,68.00558029755642,60.089778900146484
164,164.0,0.09605280920682677,261.0,73.26071412151171,56.881629943847656
165,165.0,0.09469038101854274,268.0,79.60002754384195,65.75450134277344
166,166.0,0.09334727772646485,271.0,85.0108548779672,64.9266586303711
167,167.0,0.09202322522321882,122.0,87.09712677764706,56.83385467529297
168,168.0,0.09071795328941251,296.0,92.0214564955183,67.55831146240234
169,169.0,0.0894311955384883,297.0,95.73668102588425,67.96484375
170,170.0,0.08816268936235745,279.0,98.49708074076311,60.05291748046875
171,171.0,0.08691217587780577,243.0,101.45547799111942,54.286468505859375
172,172.0,0.08567939987365944,-227.0,99.75846080207684,79.84639739990234
173,173.0,0.0844641097587001,283.0,103.25726520117178,59.740577697753906
174,174.0,0.0832660575103189,236.0,109.62365347120557,51.3361930847168
175,175.0,0.0820849986238988,256.0,112.07874848292057,57.42653274536133
176,176.0,0.08092069206291477,240.0,114.5237779236212,48.77530288696289
177,177.0,0.07977290020974187,265.0,117.34100126447628,56.47655487060547
178,178.0,0.078641388817161,192.0,119.89092883868858,44.36521911621094
179,179.0,0.07752592696055255,231.0,122.38034200664625,48.828792572021484
180,180.0,0.07642628699076807,271.0,125.76618769747954,48.3773193359375
181,181.0,0.07534224448767067,211.0,128.08721185292444,37.88520431518555
182,182.0,0.07427357821433388,245.0,130.44453275216077,43.4096565246582
183,183.0,0.07322007007189076,254.0,131.2233573580564,54.758304595947266
184,184.0,0.07218150505502309,259.0,133.1924206667883,43.61575698852539
185,185.0,0.07115767120808195,228.0,135.2812528888733,57.589271545410156
186,186.0,0.07014835958183076,280.0,138.17902535469486,60.80915069580078
187,187.0,0.06915336419080186,242.0,140.68151948578767,58.12887191772461
188,188.0,0.06817248197125796,205.0,143.04550777822882,39.99837112426758
189,189.0,0.06720551273974976,269.0,145.93789578214538,65.86210632324219
190,190.0,0.06625225915226167,248.0,147.8181154679904,49.12614822387695
191,191.0,0.06531252666393665,274.0,150.5585426872652,58.60890579223633
192,192.0,0.0643861234893726,291.0,153.00989721488702,66.80113220214844
193,193.0,0.0634728605634818,217.0,154.58936262885246,55.05744934082031
194,194.0,0.06257255150290554,255.0,156.99918464646217,59.712005615234375
195,195.0,0.061685012567976046,239.0,158.70606770001268,52.740020751953125
196,196.0,0.06081006262521797,282.0,161.66774727434398,68.38441467285156
197,197.0,0.05994752311038171,282.0,165.6932104538238,59.90498733520508
198,198.0,0.0590972179920012,265.0,166.0277796501526,65.04400634765625
199,199.0,0.058258973735468345,264.0,169.1683244521163,56.75286102294922
200,200.0,0.05743261926761735,273.0,170.55086415159636,64.44486236572266
201,201.0,0.05661798594181114,291.0,173.7834572700852,72.17282104492188
202,202.0,0.05581490750352316,275.0,174.21427362070318,67.76136779785156
203,203.0,0.05502322005640723,287.0,177.78861346576426,69.4001693725586
204,204.0,0.054242762028848826,217.0,179.35133481700393,51.44049072265625
205,205.0,0.05347337414099063,271.0,182.54242189756715,59.953575134277344
206,206.0,0.052714899372225954,269.0,185.05239576593678,63.787086486816406
207,207.0,0.05196718292915318,-88.0,183.87156253360627,70.3517837524414
208,208.0,0.051230072213984644,278.0,185.00676366975338,62.97358703613281
209,209.0,0.050503416793403796,244.0,188.37577509428874,63.149620056152344
210,210.0,0.05,257.0,190.91268828610757,62.392093658447266
211,211.0,0.05,270.0,192.66793370090286,58.429168701171875
212,212.0,0.05,236.0,193.60312612752065,64.22653198242188
213,213.0,0.05,239.0,196.80123616866393,53.80270004272461
214,214.0,0.05,284.0,199.9652452579598,67.4653549194336
215,215.0,0.05,283.0,202.7283850898387,69.88379669189453
216,216.0,0.0,259.0,204.65431598667695,68.83293151855469
217,217.0,0.0,222.0,207.6905913000769,59.18218994140625
218,218.0,0.0,267.0,210.33348295097105,76.70609283447266
219,219.0,0.0,263.0,215.25364789550378,70.81934356689453
220,220.0,0.0,120.0,217.8227247949129,61.52666091918945
221,221.0,0.0,253.0,221.03578536593548,76.16920471191406
222,222.0,0.0,258.0,225.04550186267645,71.10973358154297
223,223.0,0.0,270.0,231.00094244567433,60.15333938598633
224,224.0,0.0,201.0,230.19899880800935,72.35977172851562
225,225.0,0.0,257.0,230.47556120751662,66.87398529052734
226,226.0,0.0,-6.0,227.87681140383964,79.05287170410156
227,227.0,0.0,257.0,227.84141238252462,70.94295501708984
228,228.0,0.0,269.0,230.16464043287124,77.84519958496094
229,229.0,0.0,261.0,230.6497671513144,61.013404846191406
230,230.0,0.0,244.0,231.9683762863794,61.6243782043457
231,231.0,0.0,241.0,234.15846458308047,76.2603530883789
232,232.0,0.0,267.0,234.83630231256132,75.60242462158203
233,233.0,0.0,232.0,235.07397626800136,76.1268310546875
234,234.0,0.0,-3.0,233.8940673794607,77.67713165283203
235,235.0,0.0,270.0,233.74623378094276,69.0189208984375
236,236.0,0.0,-5.0,230.9793516584891,78.3348617553711
237,237.0,0.0,9.0,228.6419485188134,75.78909301757812
238,238.0,0.0,262.0,228.86400189466795,67.39522552490234
239,239.0,0.0,221.0,228.65609024770865,64.59429931640625
240,240.0,0.0,272.0,229.07081097121707,58.78079605102539
241,241.0,0.0,127.0,227.64095942045589,56.9117317199707
242,242.0,0.0,237.0,227.21873410099164,69.95610046386719
243,243.0,0.0,241.0,227.14709505056928,73.85456085205078
244,244.0,0.0,254.0,226.8218840225478,80.30553436279297
245,245.0,0.0,233.0,226.75355060997717,70.60191345214844
246,246.0,0.0,265.0,227.1312788686795,66.81993865966797
247,247.0,0.0,267.0,227.37237322218465,66.22964477539062
248,248.0,0.0,52.0,225.7718870675829,82.27131652832031
249,249.0,0.0,271.0,230.27943603543073,61.695777893066406
250,250.0,0.0,254.0,230.49076314116672,66.13853454589844
251,251.0,0.0,16.0,228.0516692737227,72.32093048095703
252,252.0,0.0,-4.0,225.47888501927898,79.20403289794922
253,253.0,0.0,266.0,225.5045760648696,64.44448852539062
254,254.0,0.0,281.0,225.85815198019043,77.1553955078125
255,255.0,0.0,262.0,226.43692589155117,72.22737884521484
256,256.0,0.0,165.0,225.5773863710542,72.18003845214844
257,257.0,0.0,254.0,226.0894589547071,69.8880844116211
258,258.0,0.0,239.0,226.2878787199299,66.51266479492188
259,259.0,0.0,233.0,225.83216866386337,63.04972839355469
260,260.0,0.0,255.0,226.0858384895386,71.06256103515625
261,261.0,0.0,231.0,225.95558807794305,75.8807144165039
262,262.0,0.0,226.0,225.57469623676715,63.16432571411133
263,263.0,0.0,244.0,225.53594610319453,60.95211410522461
264,264.0,0.0,265.0,225.57873870057455,66.85929870605469
265,265.0,0.0,272.0,225.62166480215487,76.63725280761719
266,266.0,0.0,249.0,225.40414873197471,73.93977355957031
267,267.0,0.0,191.0,226.09369582754277,52.22310256958008
268,268.0,0.0,267.0,225.8013788359681,66.21800994873047
269,269.0,0.0,212.0,224.95248169587268,53.14606857299805
270,270.0,0.0,291.0,225.06904489107788,80.96993255615234
271,271.0,0.0,239.0,225.02454905041694,57.60655212402344
272,272.0,0.0,286.0,230.16469655792898,71.09699249267578
273,273.0,0.0,247.0,229.80216933383318,67.49608612060547
274,274.0,0.0,292.0,230.35993166530702,76.96446990966797
275,275.0,0.0,132.0,229.12746006886726,70.93638610839844
276,276.0,0.0,19.0,226.91672914206674,74.687744140625
