,episode,epsilon,score,average,avg_q_values
0,0.0,1.0,-130.0,-130.13206243852818,-0.4477313458919525
1,1.0,0.9858158423524046,-85.0,-107.76884308497714,0.2974141240119934
2,2.0,0.9718328750329811,-258.0,-158.0492222318358,2.8327300548553467
3,3.0,0.9580482443263975,-328.0,-200.6327893784765,2.4836857318878174
4,4.0,0.9444591369948698,-66.0,-173.7151545304544,5.926128387451172
5,5.0,0.9310627797040227,-73.0,-156.96824083482792,9.504141807556152
6,6.0,0.9178564384568926,-113.0,-150.79360262337593,10.6111478805542
7,7.0,0.9048374180359595,-398.0,-181.7134520678119,11.95877742767334
8,8.0,0.8920030614530944,-303.0,-195.19750902741347,12.819313049316406
9,9.0,0.879350749407306,-111.0,-186.79645148969095,12.006379127502441
10,10.0,0.8668778997501816,-72.0,-176.4200204787765,5.6121320724487305
11,11.0,0.8545819669589086,-354.0,-191.2583106658908,4.865324974060059
12,12.0,0.8424604416167714,-227.0,-194.01329941562327,10.9176607131958
13,13.0,0.8305108499010163,-127.0,-189.25385789392325,5.355326175689697
14,14.0,0.8187307530779818,-128.0,-185.21600687610305,10.480508804321289
15,15.0,0.8071177470053893,-99.0,-179.8723502739391,-0.9707241058349609
16,16.0,0.7956694616416928,-233.0,-183.00094841035582,2.1309924125671387
17,17.0,0.7843835605623898,-162.0,-181.87996283286964,2.4116437435150146
18,18.0,0.7732577404831906,-127.0,-179.018697676808,8.131299018859863
19,19.0,0.7622897307899537,-109.0,-175.54400111367525,3.9008851051330566
20,20.0,0.751477293075286,-47.0,-169.43063031670334,-0.1871163547039032
21,21.0,0.7408182206817179,-291.0,-174.98512391813958,-9.160727500915527
22,22.0,0.7303103382513573,-136.0,-173.3092698255603,7.5259108543396
23,23.0,0.7199515012819313,-90.0,-169.87878640598626,12.487985610961914
24,24.0,0.7097395956891255,-210.0,-171.52003980388824,6.513529300689697
25,25.0,0.6996725373751304,-26.0,-165.92698050845834,15.863785743713379
26,26.0,0.6897482718033084,-243.0,-168.81194057880208,1.2736152410507202
27,27.0,0.6799647735788938,-93.0,-166.12265252279613,7.356542587280273
28,28.0,0.6703200460356393,-251.0,-169.06922913611245,7.605842113494873
29,29.0,0.6608121208283264,-324.0,-174.24811636457156,-6.394313335418701
30,30.0,0.6514390575310556,-153.0,-173.58115248129408,5.236806869506836
31,31.0,0.6421989432412342,-166.0,-173.34567904354265,4.7689433097839355
32,32.0,0.6330898921891813,-93.0,-170.93648535044815,17.217802047729492
33,33.0,0.6241100453532709,-96.0,-168.75725719882905,11.038057327270508
34,34.0,0.6152575700805322,-79.0,-166.19674192369,23.822917938232422
35,35.0,0.6065306597126334,-100.0,-164.36933147594902,12.654051780700684
36,36.0,0.5979275332171694,-81.0,-162.13407208986476,19.35593032836914
37,37.0,0.5894464348241792,-210.0,-163.40429810724658,-1.5274224281311035
38,38.0,0.5810856336678201,-87.0,-161.45637578606934,24.455738067626953
39,39.0,0.5728434234331229,-80.0,-159.43335814736648,25.540592193603516
40,40.0,0.5647181220077593,-82.0,-157.56684366857104,9.172078132629395
41,41.0,0.5567080711387471,-29.0,-154.5281933584708,12.480777740478516
42,42.0,0.5488116360940265,-211.0,-155.86215752359738,-14.660310745239258
43,43.0,0.541027205328834,-83.0,-154.21033918715898,15.89963150024414
44,44.0,0.5333531901568119,-43.0,-151.74563691258268,10.59378433227539
45,45.0,0.5257880244257798,-62.0,-149.7960127831325,21.4481143951416
46,46.0,0.5183301641981067,-55.0,-147.79376558859144,26.082685470581055
47,47.0,0.5109780874356169,-39.0,-145.5399465097473,13.118597984313965
48,48.0,0.5037302936889633,-198.0,-146.62954247820886,5.5006608963012695
49,49.0,0.4965853037914095,-174.0,-147.1891770093838,-37.97615051269531
50,50.0,0.4895416595569531,-40.0,-145.0941383041139,22.656410217285156
