,episode,epsilon,score,average,avg_q_values
0,0.0,1.0,-500.0,-500.9972779372351,-5.8552470207214355
1,1.0,0.9858158423524046,-90.0,-295.5489764214015,-1.9353770017623901
2,2.0,0.9718328750329811,-110.0,-233.82261859593473,-0.13372966647148132
3,3.0,0.9580482443263975,-68.0,-192.56876480160474,-4.698762893676758
4,4.0,0.9444591369948698,-98.0,-173.77432600685657,-1.8928406238555908
5,5.0,0.9310627797040227,-270.0,-189.93184498471692,-6.94660758972168
6,6.0,0.9178564384568926,-45.0,-169.27726811650547,-4.286345958709717
7,7.0,0.9048374180359595,-82.0,-158.42762186308752,-1.9477646350860596
8,8.0,0.8920030614530944,-197.0,-162.76335013011087,10.367758750915527
9,9.0,0.879350749407306,-86.0,-155.13212749393367,-0.5521242618560791
10,10.0,0.8668778997501816,-122.0,-152.20874403247953,3.3573572635650635
11,11.0,0.8545819669589086,-315.0,-165.80054979022154,17.269533157348633
12,12.0,0.8424604416167714,-490.0,-190.80323530939836,16.223020553588867
13,13.0,0.8305108499010163,-112.0,-185.20166555702664,11.723803520202637
14,14.0,0.8187307530779818,-242.0,-189.04605406445046,12.081292152404785
15,15.0,0.8071177470053893,-101.0,-183.5509106683817,9.781342506408691
16,16.0,0.7956694616416928,-266.0,-188.4109455598921,8.452167510986328
17,17.0,0.7843835605623898,-72.0,-181.99790307710273,8.295283317565918
18,18.0,0.7732577404831906,-85.0,-176.90675937472278,11.488936424255371
19,19.0,0.7622897307899537,-241.0,-180.13798336217857,5.768640518188477
20,20.0,0.751477293075286,-185.0,-180.37096482119037,5.603464603424072
21,21.0,0.7408182206817179,-101.0,-176.7653894248982,13.67656135559082
22,22.0,0.7303103382513573,-239.0,-179.50035336392696,3.6455929279327393
23,23.0,0.7199515012819313,-180.0,-179.5282347135629,-5.55715274810791
24,24.0,0.7097395956891255,-70.0,-175.15851399384275,12.007223129272461
25,25.0,0.6996725373751304,-75.0,-171.3402751133992,10.107417106628418
26,26.0,0.6897482718033084,-163.0,-171.04754717362303,11.619133949279785
27,27.0,0.6799647735788938,-73.0,-167.55698939790128,13.59973430633545
28,28.0,0.6703200460356393,-197.0,-168.59309080013634,9.33513355255127
29,29.0,0.6608121208283264,-57.0,-164.8971614576836,12.964007377624512
30,30.0,0.6514390575310556,-93.0,-162.60893494162423,13.848301887512207
31,31.0,0.6421989432412342,-145.0,-162.07485637935613,13.70527172088623
32,32.0,0.6330898921891813,-117.0,-160.7146731294493,8.890955924987793
33,33.0,0.6241100453532709,-178.0,-161.23650246325036,0.4485294222831726
34,34.0,0.6152575700805322,-14.0,-157.02979531143228,4.532179832458496
35,35.0,0.6065306597126334,-32.0,-153.56334951626064,17.770061492919922
36,36.0,0.5979275332171694,56.0,-147.88074279794134,-25.13275909423828
37,37.0,0.5894464348241792,-36.0,-144.936854012168,19.990604400634766
38,38.0,0.5810856336678201,-81.0,-143.3155770820769,-0.5879897475242615
39,39.0,0.5728434234331229,96.0,-137.32055120575,-14.146281242370605
40,40.0,0.5647181220077593,-146.0,-137.55264841215904,-7.698996543884277
41,41.0,0.5567080711387471,-128.0,-137.34098244835215,11.087870597839355
42,42.0,0.5488116360940265,-104.0,-136.57078294414654,32.38949966430664
43,43.0,0.541027205328834,-42.0,-134.43035874867567,15.465154647827148
44,44.0,0.5333531901568119,-228.0,-136.516813468068,-14.486432075500488
45,45.0,0.5257880244257798,-119.0,-136.1434106464823,23.276098251342773
46,46.0,0.5183301641981067,-31.0,-133.92717468765352,33.81769943237305
47,47.0,0.5109780874356169,-57.0,-132.3316558253975,3.790804386138916
48,48.0,0.5037302936889633,-108.0,-131.84550826980157,36.75072479248047
49,49.0,0.4965853037914095,-47.0,-130.1613283401734,19.208986282348633
50,50.0,0.4895416595569531,20.0,-127.20833899308248,37.06447982788086
51,51.0,0.48259792348273184,26.0,-124.25588809057243,37.687992095947266
52,52.0,0.4757526784556506,-25.0,-122.38461871584013,39.57695770263672
53,53.0,0.4690045274631699,31.0,-119.53444957016796,5.45366907119751
54,54.0,0.4623520933081963,-69.0,-118.6268342434782,22.280364990234375
55,55.0,0.4557940183280172,-48.0,-117.37248185719153,43.925323486328125
56,56.0,0.44932896411722156,-66.0,-116.48268357450111,39.98439025878906
57,57.0,0.4429556112545522,-37.0,-115.12216701943048,52.56752014160156
58,58.0,0.4366726590336306,-81.0,-114.55287640621995,-8.289749145507812
59,59.0,0.43047882519750297,-307.0,-117.77386352192121,22.923728942871094
60,60.0,0.42437284567695,-34.0,-116.41103183881823,58.863365173339844
61,61.0,0.4183534743325094,91.0,-113.05145470481774,12.162631034851074
62,62.0,0.4124194827001579,-18.0,-111.54711536220525,20.137235641479492
63,63.0,0.4065696597405991,-40.0,-110.43870672009227,42.135032653808594
64,64.0,0.40080281159210923,-6.0,-108.83613799289103,34.53192901611328
65,65.0,0.3951177613268873,27.0,-106.77620513229175,23.0303955078125
66,66.0,0.3895133487108618,-45.0,-105.86473988593578,51.069847106933594
67,67.0,0.38398842996690413,16.0,-104.06974841468917,61.234649658203125
68,68.0,0.37854187754140095,-108.0,-104.13273832978646,40.208595275878906
