timestep,epsilon,alpha,error
378.0,0.9981117802092138,0.09981117802092142,0.03827083566596661
571.0,0.9971490645195432,0.09971490645195434,0.062455348315127245
1024.0,0.9948930721242752,0.0994893072124275,0.0902759747695656
1183.0,0.9941024444714947,0.09941024444714941,0.2698387081869639
1247.0,0.9937843817868481,0.0993784381786848,0.24293622401903492
1337.0,0.9933372783031101,0.09933372783031097,0.34126288517516623
1349.0,0.9932776797053908,0.09932776797053902,0.4090239349514302
1356.0,0.9932429155080673,0.09932429155080667,0.36838360676206827
1364.0,0.9932031864867098,0.09932031864867091,0.33178089446710857
1472.0,0.9926670002088608,0.09926670002088601,0.030045676241953867
1505.0,0.9925032232563527,0.09925032232563524,0.48937015536498407
1589.0,0.9920864583874175,0.09920864583874177,0.4406251337865488
1923.0,0.9904310525120175,0.09904310525120191,0.3962490205624558
1966.0,0.9902181321931794,0.09902181321931813,0.3569265394652721
2027.0,0.9899161609608839,0.09899161609608852,0.3214849582292656
2175.0,0.989183892143972,0.0989183892143974,0.2894463725420424
2262.0,0.9887536896512059,0.09887536896512068,0.2607013735559125
2631.0,0.9869311163782031,0.09869311163782048,2.475255786663305
2639.0,0.9868916398243925,0.09868916398243945,2.6724890436004785
2850.0,0.9858510155686239,0.0985851015568625,2.8038103612756924
2876.0,0.9857228629463183,0.09857228629463193,2.890668011565861
2929.0,0.9854616803429019,0.09854616803429031,2.6050378285187215
2974.0,0.9852399758532522,0.09852399758532532,2.3477930187507035
3005.0,0.9850872751098549,0.0985087275109856,2.116151035388267
3047.0,0.9848804279846707,0.09848804279846718,1.9072911154766068
3210.0,0.9840780754330515,0.0984078075433053,1.7180449655768264
3314.0,0.9835664865794795,0.0983566486579481,1.8842650623746167
3365.0,0.9833157084740215,0.09833157084740234,1.6985018913635805
3527.0,0.9825195432501838,0.09825195432501856,1.5302455281867964
3946.0,0.980463314318364,0.09804633143183637,1.689550689435535
4438.0,0.9780543328047798,0.09780543328047817,1.5201522551977007
4491.0,0.9777951820976925,0.09777951820976946,1.3711097120961355
4711.0,0.9767201960606264,0.09767201960606271,1.2356832621817873
4812.0,0.9762270756521928,0.09762270756521936,1.114428652366442
4821.0,0.9761831463123822,0.09761831463123831,1.0055898572592952
4837.0,0.9761050545891578,0.09761050545891586,0.90735327883597
5025.0,0.9751879446542606,0.0975187944654261,0.8180167674603425
5421.0,0.9732589780085859,0.09732589780085871,0.8675880632943489
5444.0,0.9731470593817617,0.0973147059381763,0.7830592188994032
5569.0,0.9725390309782408,0.09725390309782424,0.7064143931795215
5587.0,0.9724515061853145,0.09724515061853167,0.44458380452940816
5742.0,0.9716981463492581,0.09716981463492609,0.40103925882395686
5783.0,0.9714989681477726,0.09714989681477756,0.3619961313832434
5942.0,0.970726931463241,0.09707269314632437,0.326568518722965
6050.0,0.9702028791169836,0.0970202879116987,0.2947084471779462
6094.0,0.9699894574272683,0.09699894574272716,0.07265482239637322
6106.0,0.9699312596602783,0.09699312596602815,0.06560344488617886
6376.0,0.9686227326428775,0.09686227326428831,0.05916044096306905
6769.0,0.9667212530350723,0.09667212530350765,0.05332513898584068
6779.0,0.9666729180599672,0.09666729180599712,0.0481676760179468
7117.0,0.965040616431056,0.09650406164310603,0.04343796481378348
7569.0,0.9628620818628877,0.09628620818628927,0.03915742869352812
7636.0,0.9625395762818977,0.09625395762819029,0.035375255636814984
7676.0,0.9623470871349733,0.09623470871349783,0.031963853853589796
7717.0,0.9621498257089421,0.09621498257089475,0.028881900277340833
7747.0,0.9620055136979755,0.0962005513697981,0.02609911357509276
7802.0,0.9617409978930072,0.09617409978930128,0.023581878534322698
7905.0,0.9612458275584679,0.0961245827558473,0.02130293872853173
7978.0,0.9608950359777847,0.09608950359777903,0.01924817574774096
7986.0,0.9608566008489653,0.09608566008489708,0.017397932162026564
8042.0,0.9605875979903757,0.09605875979903808,0.015721837624226964
8069.0,0.9604579270934512,0.09604579270934561,0.014209698956634043
8191.0,0.9598722249509785,0.09598722249509843,0.11956746026565668
8814.0,0.9568868676148591,0.0956886867614866,0.10775433293959225
8874.0,0.9565998438927237,0.09565998438927306,0.09741423360049595
8889.0,0.9565281014154515,0.09565281014154581,0.08808898259700726
9078.0,0.9556246070691855,0.09556246070691916,0.07958777768283909
9210.0,0.9549941013420271,0.09549941013420334,0.21325705129608963
9286.0,0.9546312716184532,0.09546312716184592,0.1928178438032475
9301.0,0.9545596767789342,0.09545596767789401,0.17439776910529048
9370.0,0.9542304096691172,0.09542304096691233,0.15769604663636017
9444.0,0.9538774088442141,0.095387740884422,0.14259544011120795
9937.0,0.9515289907747474,0.09515289907747525,0.12867600481818187
9997.0,0.951243574178601,0.09512435741786061,0.11639718543667499
10129.0,0.950615958986396,0.09506159589864012,0.10525548624236336
10266.0,0.9499650084031367,0.09499650084031423,0.0951845078555067
10391.0,0.9493714642908746,0.09493714642908814,0.08608849041625888
10533.0,0.9486976480997351,0.09486976480997424,0.07786019429019575
10682.0,0.9479911297963441,0.09479911297963521,0.2258525641810465
10778.0,0.9475362021080986,0.09475362021081066,0.20434383260334954
10973.0,0.9466128022331247,0.09466128022331344,0.3284957131747035
10992.0,0.9465228780635669,0.09465228780635768,0.2973716366996584
11204.0,0.9455200928758911,0.09455200928759015,0.26893950322683935
11263.0,0.945241204889271,0.09452412048892811,0.2434389075689367
11990.0,0.9418114818332987,0.09418114818333088,0.2196282554679101
12093.0,0.9413265725827268,0.09413265725827372,0.1988409844579806
12154.0,0.9410395110395434,0.09410395110395539,0.18006862477489705
12271.0,0.94048916254234,0.09404891625423506,0.16302805616072646
12435.0,0.9397182756086698,0.09397182756086803,0.14757438323466943
12864.0,0.937704735167775,0.09377047351677835,0.27920479847242774
12997.0,0.9370813672532667,0.09370813672532774,0.25285542710994235
13034.0,0.9369080228018187,0.09369080228018295,0.22911842523889447
13096.0,0.9366176256026462,0.09366176256026569,0.20758777381465165
13218.0,0.9360464616458318,0.09360464616458422,0.3209533980249404
13260.0,0.9358499120359415,0.0935849912035952,0.2908495837884857
13272.0,0.9357937625853456,0.09357937625853562,0.26361461065737046
13406.0,0.9351669891900084,0.09351669891900186,0.23878567940656126
13448.0,0.9349706242504048,0.0934970624250415,0.21640977997972044
13607.0,0.9342276161314598,0.09342276161314696,0.19602020285913824
13628.0,0.9341295271363048,0.09341295271363151,0.30087950934213836
13678.0,0.9338960233599473,0.09338960233599579,0.27270528094998525
13967.0,0.9325475147670114,0.09325475147670223,0.46089559485466225
13990.0,0.9324402777009693,0.09324402777009805,0.4178668331305744
13994.0,0.9324216290352807,0.09324216290352919,0.3788956685298501
14209.0,0.931419811852729,0.09314198118527396,0.3431974802918205
14290.0,0.9310426622639988,0.09310426622640088,0.31110536353432394
14389.0,0.9305819090401223,0.09305819090401322,0.28200050179153635
14447.0,0.9303120787392074,0.09303120787392166,0.25568388599587166
14504.0,0.9300469769128146,0.09300469769128235,0.2318312237676423
