score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
159.45,119.94361613954943,22.93158358365712,40.51229588371512,41.67184643745422,19.558334600348925,22.94849999999999
134.15,157.51968130998742,24.835797085211897,40.78915642327152,46.798284435272215,19.38762275122141,24.846499999999992
190.75,97.18342667889742,27.35054309733751,40.86955092549161,41.421288108825685,10.52525211644331,27.352499999999992
166.1,110.53263390462898,29.633676154320614,41.24646193884116,44.55000381469726,16.10197605198447,29.62849999999999
174.1,102.34045349251014,32.19269089635746,41.81809014847545,45.46256074905396,20.653770208020617,32.17849999999999
170.15,130.9440519338015,34.446648711538764,42.343437036393844,47.28373025655746,21.889698129097397,34.42599999999999
196.6,99.28926374355306,37.318563066566476,43.219214992446844,43.659680652618405,16.4180876030453,37.28999999999999
183.0,111.03389714762548,39.865474790921866,44.26063721878449,42.33753068447113,18.665863502379413,39.82949999999999
169.3,112.64620908425027,42.32969912007684,44.548888187102314,45.792900228500365,19.23946246966407,42.287499999999994
203.35,97.53286895357786,45.17553021755778,44.573631164200144,46.96373000144958,19.519771872584258,45.126999999999995
178.25,107.45813138148272,47.73919083685312,44.810929884885056,47.11525616645813,18.840144856072563,47.683499999999995
193.05,116.64407174684965,50.143406514802734,45.44711035485311,48.02100667953491,15.364032092903146,50.08
187.85,97.97973743263665,52.76656798011031,45.59836049530211,48.769878196716306,22.852456093067136,52.694
142.0,111.98872123660725,54.74064486412667,45.82854254223265,48.68495540618896,19.563263315931636,54.66000000000001
173.2,127.85048833861,56.82286854919114,46.35173228265066,45.79806296825409,19.768595018689865,56.73650000000001
207.6,95.1842534522552,59.452761338417545,47.01624397370344,45.851088190078734,15.509008990674223,59.36000000000001
179.7,130.2366671628394,62.33501552917009,47.43306271962889,47.673157119750975,14.560016140645015,62.23500000000001
177.45,104.99046322605236,64.8151039529702,47.68729033160354,48.45997943878174,14.62592374699603,64.7085
204.35,78.70415959046959,67.63530804168336,47.657829448776496,48.975366020202635,15.941407418938102,67.51950000000001
190.2,128.46650187991872,69.97445083504387,47.89890472930627,51.70997838973999,14.893659421662866,69.85300000000001
211.15,80.79491581190385,72.75664760408333,47.908958828747416,48.80551662445068,9.842318183477081,72.62849999999999
175.7,112.6046180225305,74.954739436961,47.99450813050163,51.54583387374878,15.014234028781775,74.821
166.6,96.2214550973567,77.08173257843535,48.14803142393933,54.26252374649048,16.158720118644204,76.9425
176.15,100.27397993812541,79.2735322014172,48.60994404864304,54.16680374145508,13.088236450352571,79.12899999999999
193.85,93.56803041525173,81.87071903147924,48.8541999421221,51.150838661193845,13.601175710098236,81.7205
234.5,37.80490082404383,84.88804435134497,48.854539835666905,51.501954078674316,10.485980795925038,84.72949999999999
213.15,87.70061213253334,87.96582164248944,49.32785135961746,53.211164474487305,9.952448901384885,87.8005
192.25,112.24216066870304,90.76971985920787,49.47047451525504,56.58928260803223,12.271551354866649,90.59649999999999
186.25,109.24808802373663,93.35131597035272,49.57234078095893,56.00449714660645,13.146540007069493,93.16949999999999
135.1,271.96205230645114,95.4048861443604,50.539801320451055,57.66518325805664,10.901440911055625,95.21549999999999
205.9,85.90441444450123,98.16213129146035,50.382320570799564,55.883990383148195,24.000180795416732,97.96449999999999
171.0,135.19459659087127,99.94471066482707,50.19954763739033,53.62167949676514,16.603110359783418,99.74549999999999
200.6,103.43744613609664,101.95247764057045,50.06835676429569,55.64162855148315,16.134747716764025,101.7485
206.95,86.20750669475551,104.38262172606854,50.32485043930625,57.75692520141602,13.865338216426181,104.1705
189.6,129.54186480378496,106.47123207764949,51.013479497642145,61.37578086853027,12.031678992016117,106.25400000000002
207.0,76.13492178881826,109.07733210352362,51.22014787794584,55.335107421875,11.508196111438753,108.85350000000003
211.35,82.32878565464463,111.49625003417293,51.25946430147186,55.91959800720215,13.867367583531122,111.26750000000001
212.65,105.13563920754439,113.87996916661871,50.81833155561616,61.36968307495117,13.728718837396626,113.64550000000001
220.15,93.0015704451444,116.13116250667822,50.43255150678397,64.24420127868652,14.827122929238524,115.89150000000001
235.75,72.71926914692665,118.60253864674073,49.96240674097182,57.888523769378665,13.173127526029353,118.35600000000002
202.2,126.75861851732631,120.50051491858012,50.420589563232035,61.555154418945314,10.456413208319002,120.25000000000004
233.55,65.22227178535033,122.93322433819492,50.55208908110197,58.74796824455261,13.525550167383303,122.67750000000004
203.85,112.87313558523174,124.75214099869243,50.80681167267919,60.05745506286621,15.621309181379692,124.49250000000004
239.0,56.38122121117241,127.2671358291714,50.92566157441646,57.99651689529419,13.373429741909408,126.99850000000004
229.55,59.43902227006306,129.45406950285792,50.74824903186074,58.59821376800537,10.124507962023028,129.18100000000004
182.35,108.28387399987616,131.30749396501272,50.96701925686027,64.32065076828003,22.945212926582208,131.03000000000003
196.8,121.98127552598952,133.0931112946269,51.21818441328794,62.602849864959715,16.08920932510429,132.81100000000004
158.65,190.67036172962293,134.95611258811672,51.129373816294894,60.952628231048585,18.827572404801376,134.67000000000002
214.4,68.98237761234844,137.09650006099608,51.01608609383891,62.19416799545288,17.69611702555458,136.804
222.2,91.86867056608007,139.16688930440841,50.8983528256755,60.30818481445313,13.347269404535696,138.871
222.9,67.35835039860353,141.42270819326947,50.91441217657059,59.93205814361572,15.122545616772147,141.1245
259.1,20.49621274387308,143.76865580432334,50.93345574126867,63.64355411529541,10.77566858455446,143.466
225.05,66.51828003599739,145.98761565710413,50.90378674549588,63.79012279510498,18.092832703153736,145.67950000000002
243.15,31.340699955237284,148.23530055413522,50.84868409846325,60.99476699829101,13.064208106077416,147.925
221.55,92.33490245040775,150.44012793339536,50.93005598267553,60.59653511047363,11.502711039019,150.124
226.1,75.65983430008151,152.88322330661506,50.65366348501336,64.72674732208252,15.6801871540725,152.5615
227.8,67.01971430305532,154.93839024013135,50.79867579695613,63.33756217956543,13.707531631791342,154.61249999999998
235.65,64.32014908990314,156.87979505892605,50.063044145268464,64.8984769821167,12.909012233422473,156.55199999999996
218.7,89.28552661634411,159.06117544076318,50.024282492995276,63.91283702850342,14.667963932962522,158.72899999999998
211.7,101.42100893124451,160.93845888926595,50.215587812818185,64.13263244628907,17.314750693752924,160.6025
225.1,58.274215657753096,163.01057680858872,50.399841088845456,64.09562740325927,11.766183579774005,162.6705
240.15,57.979374735649245,164.94689194829473,50.05159238610265,65.05679492950439,10.306529205157473,164.60299999999998
214.8,77.61958515735574,166.60006961216692,49.92096406869817,61.15836672782898,16.585639176434142,166.2525
234.9,35.737198664991254,168.86673780393778,49.70263029817738,61.85278263092041,9.852399504676244,168.514
242.85,47.40006107035817,170.45490351850884,49.5134866504706,62.54980869293213,10.365805266525992,170.1
228.0,67.39904731483502,172.2723794278025,49.35986337499457,62.425905799865724,9.572021545144024,171.9135
200.1,155.59525767363962,173.50704331444308,48.993944535159024,60.82188205718994,9.302709976033654,173.14499999999995
246.6,26.531808119788277,175.42865981967216,48.408469575869816,63.41159496307373,10.151550394585831,175.06199999999993
214.05,83.70655196640979,177.15240577004278,48.208791740829106,58.90022668838501,13.701387447530566,176.7824999999999
234.35,75.02510106273557,178.70609250751596,47.62252885815094,60.66771297454834,10.320819613754585,178.33399999999992
232.75,89.68592860350884,180.5611297612819,47.94302420955893,64.61598868370056,15.801706791117708,180.18799999999993
253.8,21.005262498516387,182.4774085312392,47.460872071626426,65.24155292510986,8.981619372819395,182.1014999999999
240.9,41.37619452878926,184.1558110920922,47.00821171774265,63.68483123779297,9.574326415337818,183.77699999999993
236.15,47.01766185504963,185.5238361542984,46.29945484186606,63.26058559417724,8.907620567465873,185.14299999999994
228.85,56.51201548995437,186.9482341239385,46.18818476079827,64.43063383102417,18.206383410762104,186.56449999999992
262.9,23.44512069089273,188.67191864548167,45.92564041576709,64.53930568695068,10.13565223248014,188.28399999999993
244.85,55.91843213674342,190.37633356390205,45.87267471391716,65.21088314056396,9.843421603751901,189.98399999999995
252.1,28.988019303807132,192.15372884014647,45.63002118546746,66.66967067718505,9.197649412699878,191.75799999999992
221.2,71.78593910113302,192.94697006324822,45.53235833091933,64.33129577636718,12.839710935430901,192.54999999999993
242.2,41.127017627678384,194.08305070543113,45.03611517796746,64.9093635559082,13.849651112944372,193.68449999999993
230.15,76.5700745447559,195.10413481383924,44.702858284207544,67.67803020477295,14.141226943170016,194.70599999999996
231.75,68.0857624810913,196.7540898336339,44.19151126740215,65.12476091384887,14.209448169383204,196.35199999999995
248.05,22.714416938193796,198.08601963215202,43.45327459540875,65.07552146911621,7.182530574569931,197.68149999999994
244.1,24.69157111668932,199.27105467573807,42.621486859106106,65.17530612945556,8.192021965603072,198.8634999999999
227.1,74.98062907739643,200.23465257629135,42.10091794113815,66.44386711120606,10.3283602362109,199.8254999999999
256.35,24.0334744624418,201.75599298504565,41.41067970667872,66.64414615631104,8.57806153164515,201.34399999999988
219.1,88.02924155313991,202.79620107813773,41.16596047508483,66.67781982421874,8.78761961598998,202.38499999999985
184.0,130.3723412707659,203.08599856111968,40.918509898057806,64.12109546661377,12.145796717502597,202.67549999999986
238.35,54.57614188597335,204.0675553748945,40.653440637139695,68.07521362304688,8.822676125438685,203.65549999999985
243.4,33.623926318213215,205.08018188863556,40.211065133089754,63.84811878204346,6.832448281210318,204.66549999999984
232.45,57.671916909358934,205.63396036483488,40.24030855741763,65.36171188354493,9.529954977640498,205.21749999999986
250.8,20.101322292196027,206.59080699147452,39.511772057828814,65.65079975128174,8.408558672563924,206.17299999999986
226.2,89.04558264997587,207.1386961429451,39.01616709059348,66.31072654724122,9.506232424570246,206.72099999999983
234.65,65.37686296027299,208.02390049675515,38.693022883303485,66.15255088806153,7.4030620381917664,207.60199999999986
238.5,62.61368607749049,208.73071274164244,38.18527459907184,64.81249370574952,6.832301044231802,208.30649999999986
230.65,60.79584040480332,209.52520701555,37.6120366787519,65.40254383087158,9.152406589349862,209.0984999999999
253.25,36.173376368466585,210.57084370133197,36.878853524184834,67.45505638122559,8.669949729877189,210.14149999999987
248.25,24.3567239176372,211.69403126751294,36.4536925088564,66.90975666046143,8.671007630147583,211.26199999999986
227.1,79.90448245117088,212.43964353976472,35.80170574587292,63.77136101722717,15.208371681519727,212.00499999999985
232.75,67.84880637355228,213.3765134974298,35.5326430237201,67.25486106872559,9.252217960422062,212.94049999999984
251.75,26.5228302847903,214.30103166367817,34.811053460058275,66.86504554748535,8.411358888205534,213.86349999999985
223.3,77.57855102376796,215.19453101765902,34.36851724571703,62.49437198638916,14.997680888066288,214.75499999999982
257.1,36.55838877020819,215.85917112177694,33.98787247547389,68.95596179962158,7.731590300280791,215.4184999999998
245.95,47.984070821800636,216.65812839017423,33.54370959815067,66.08626499176026,8.662447037477017,216.2169999999998
225.1,64.45798305056844,217.16834189879765,33.208674014158184,65.18383083343505,9.408648006597378,216.72699999999983
245.45,50.86149924317172,217.92127273053012,32.72859264969521,67.96607265472412,7.524820964786124,217.47999999999982
245.85,45.93505140269706,218.41369226180745,32.12522112381954,68.1873275756836,8.71603799809759,217.97249999999983
217.0,84.84102781084161,218.75392946421016,31.600055564526745,62.69059499502182,16.913602028067718,218.31249999999983
224.2,91.89902926009266,219.30416076331744,31.293128009743988,67.83899459838867,8.349096824086322,218.86149999999984
253.05,21.825805585904135,219.80295010983514,31.015385666825946,68.55048770904541,8.220126414400237,219.35849999999985
