,0.0,0.3
94,0.12846022817285604,0.1267367395800574
95,0.10582109648941575,0.09782175778592424
96,0.08924893484232121,0.08486409561279656
97,0.09570833757694379,0.10209066076653536
98,0.08237032199755663,0.0809844704979887
99,0.08091316605180653,0.08626472581960563
100,0.21029080394116675,0.2055568775976238
101,0.1813529401164726,0.1678624585171886
102,0.15952707885775663,0.142708943782938
103,0.14126790938575623,0.12626777853623497
104,0.1256557554944814,0.11109235675982457
105,0.11595793873450651,0.10536935928466103
106,0.11242441591674929,0.11281424866948833
107,0.0824676840582675,0.0720254399291364
108,0.10023223954950984,0.11202899849459247
109,0.10561919643488019,0.1269552546578847
110,0.21029080394116675,0.2056096482226022
111,0.19178691879849946,0.18579379798350254
112,0.17945200534466652,0.1752148360424631
113,0.1564983947379511,0.14696665903647504
114,0.1295245366030013,0.11120362685471274
115,0.1083243605884147,0.08456935398507934
116,0.09997784919584714,0.08248954822488039
117,0.14576982732018853,0.12796932728364294
118,0.1304842118221282,0.1250718858609986
119,0.12282173526430339,0.13589382674572703
120,0.21029080394116675,0.2056096482226022
121,0.1813529401164726,0.17099511334435208
122,0.16019432643580805,0.15847778720617273
123,0.13833036141385915,0.1311990116350585
124,0.11967000552445141,0.10976984258867373
125,0.116756874839224,0.10602308337931826
126,0.10220278720443761,0.09070430044492848
127,0.18100385548598924,0.14501558422079722
128,0.14876815850271233,0.13527845684911763
129,0.13748569723968215,0.13926782017522724
130,0.21029080394116675,0.20669718561966852
131,0.1813529401164726,0.17141075001231929
132,0.16168556590562508,0.15436897415748863
133,0.15078579361317684,0.1452752288584089
134,0.1242035891411982,0.1147290686784467
135,0.1104084660199973,0.10131440522405313
136,0.09041112524659542,0.07724088202328279
137,0.09244933195148332,0.09271597797560771
138,0.0817896584801336,0.0694413177912132
139,0.10707891584660342,0.10965416793015344
140,0.21029080394116675,0.20334222953714481
141,0.19178691879849946,0.18407047049761258
142,0.15952707885775663,0.1441872837775533
143,0.13746401549334852,0.12311465618476135
144,0.11876885487739999,0.1037265917842956
145,0.09468927729978492,0.07387688111350939
146,0.08331717301226418,0.06452839957659914
147,0.07729628361814617,0.07168648457266255
148,0.052884334752137586,0.038609914518083516
149,0.11551743718981565,0.09973638322809779
150,0.21029080394116675,0.20354953068534012
151,0.1813529401164726,0.1685566685387504
152,0.16019432643580805,0.14738196229359818
153,0.13577759592641034,0.1217027618529072
154,0.11643748919007528,0.10067400368765995
155,0.09303082404355141,0.07265162859187951
156,0.09611131620273561,0.09046457606020213
157,0.08559288766298806,0.07243017078774444
158,0.06983775597260333,0.05671457767423459
159,0.04745911817818376,0.03159740762873589
160,0.21029080394116675,0.20361681333009057
161,0.19178691879849946,0.1860588288473678
162,0.1595270788577566,0.14546144125094046
163,0.14718454025096825,0.13310321864299132
164,0.1194499988372634,0.09789045338942857
165,0.10516926564141997,0.08926726696316077
166,0.16294113500143398,0.15964089463657646
167,0.1336529050553393,0.1188735345435412
168,0.10546892822210782,0.08486661890840101
169,0.0988271208224254,0.08127978522000705
170,0.21029080394116675,0.20644225132840366
171,0.19234228748654197,0.18606498675104485
172,0.16019432643580803,0.14255190955940966
173,0.15698945470600528,0.1375794580647432
174,0.14347643089449297,0.11566783209368091
175,0.12318438227127475,0.09986345631504613
176,0.0985774299162282,0.06675226062934549
177,0.08343941484827311,0.04956574144429453
178,0.07791282922277232,0.057587752870463575
179,0.06366254630880278,0.029813263439614407
180,0.21029080394116675,0.20595733107180778
181,0.1813529401164726,0.1710249598417988
182,0.1595270788577566,0.14602956279085713
183,0.14378255186990607,0.1310484171709915
184,0.12054831765266945,0.09938706040877561
185,0.1064989561555522,0.08827255086346138
186,0.08292504035707322,0.056333351358641
187,0.07664449731476414,0.06691139237538186
188,0.0812891856877456,0.08026948696627624
189,0.08906797696428088,0.10158339291309879
190,0.21029080394116675,0.20558470587847155
191,0.18325452851763918,0.17125955432006496
192,0.1606531114613789,0.14503967305321033
193,0.15212126157188624,0.14700836458334474
194,0.14196190487435553,0.13944839015443644
195,0.10894880031199164,0.09666506523707621
196,0.08975295384187768,0.06947185100958618
197,0.0735019783243594,0.062451737044447654
198,0.05961968165306429,0.05886992560045466
199,0.044896257958231704,0.0373524444173245
200,0.21029080394116675,0.2056452260368589
201,0.19178691879849946,0.18571436266879404
202,0.16107086087254338,0.14950863952556928
203,0.14487045554180084,0.1334805250775526
204,0.11728259266499111,0.09574865912074676
205,0.12590554219978647,0.1227874486595339
206,0.12277164647598762,0.12524313177988436
207,0.13198722404681498,0.13834592201844906
208,0.1517611964581241,0.15798653734558976
209,0.15067031916498103,0.16826269425069248
210,0.21029080394116675,0.20595733107180778
211,0.1813529401164726,0.17285253477558826
212,0.15952707885775663,0.1475538420731649
213,0.13498971154211062,0.11621133448535553
214,0.11551777160054447,0.09653443823177035
215,0.11155479769552226,0.10966231730599538
216,0.09747953512860484,0.09050122844417788
217,0.08362894364247087,0.08099416892711306
218,0.07776196765173983,0.0844494611004228
219,0.09273953127540605,0.10436638371682287
220,0.21029080394116675,0.20595733107180778
221,0.1813529401164726,0.1709912793257591
222,0.1595270788577566,0.14614822143289927
223,0.13681065585529353,0.13170046040428562
224,0.11937943243661737,0.10862889105884486
225,0.10179681793760659,0.08985493149303082
226,0.08917832866391302,0.0840591665706073
227,0.10463905435277764,0.10047583579780932
228,0.1084771882777191,0.11279905613897409
229,0.11107967155361789,0.12107298443843661
230,0.21029080394116675,0.20351763160597222
231,0.19178691879849946,0.1850555423268735
232,0.1595270788577566,0.14464139264652043
233,0.13419720149425207,0.11354184852940617
234,0.11540691294526319,0.09258597028551896
235,0.11033937143598786,0.10755709461953877
236,0.11631500646472441,0.12036037094414069
237,0.12700171845276564,0.13940625010494356
238,0.1601999067439208,0.1732984757295959
239,0.15706898511513467,0.17664389751686718
240,0.21029080394116675,0.20595733107180778
241,0.1813529401164726,0.1731471163526946
242,0.15952707885775663,0.14883753984385897
243,0.1451852456538045,0.1353591381767642
244,0.11731272546299294,0.0994739501706947
245,0.09445154148497993,0.07193006346984138
246,0.07967635454400647,0.061145472501925834
247,0.07508959728888032,0.0713580501470572
248,0.07995388830691538,0.08802889632033857
249,0.05606061374916049,0.04928147502831763
250,0.21029080394116675,0.2035954309121295
251,0.18599880525303264,0.1714676168053559
252,0.16478942792411036,0.1477449655169226
253,0.1508918670954653,0.1389870488804189
254,0.13874367092672094,0.12362302760007467
255,0.12292822896127463,0.10939293093907702
256,0.1186411319942999,0.10912942324840318
257,0.09993863252917208,0.08254587246379506
258,0.07705480216749312,0.05374109974566716
259,0.06131163431141903,0.04233895423641159
260,0.21029080394116675,0.20558190649325012
261,0.19178691879849946,0.188089339804078
262,0.17945200534466652,0.17942057642031575
263,0.17500120634504845,0.17898849829251007
264,0.1387465923505471,0.13318769928843457
265,0.13470607265037793,0.13898813850546984
266,0.12331053225774706,0.13181999992279794
267,0.12418091824703001,0.12230927399233309
268,0.10104039631753646,0.08987221810460955
269,0.08742900347528007,0.07681482372531419
270,0.21029080394116675,0.2066996593971655
271,0.19591381325016935,0.18993792962192338
272,0.1721467074587513,0.15894388730519657
273,0.15657716592431,0.1371863264383684
274,0.13627726612396593,0.1154919325928957
275,0.12424097080253182,0.1099793023760848
276,0.10984841222175633,0.0854229285390156
277,0.0880734426431114,0.0639611305156806
278,0.0812298294224933,0.061158378461740055
279,0.1045785877199915,0.07087618730766335
280,0.21029080394116675,0.20560964822260222
281,0.19372374374063936,0.19133163613920623
282,0.18545032278813167,0.18703850967658006
283,0.1962932590680474,0.20338648858704833
284,0.16419318356402285,0.15658737152780555
285,0.13775755478020882,0.11831694714103622
286,0.11859305896367163,0.09045218018134764
287,0.15358985240233988,0.12619761859234288
288,0.14583664173099092,0.10928364666478142
289,0.11633096814842732,0.09577313252679161
290,0.21029080394116675,0.20595733107180778
291,0.19178691879849946,0.187055802929025
292,0.1789043195553298,0.17574553317385785
293,0.1437785457647358,0.1316217960774588
294,0.13391111931260807,0.1261298892750789
295,0.10461995235751588,0.0880427376072907
296,0.11692605322468654,0.10524751173912493
297,0.12097276371384026,0.13330714948963157
298,0.12637939742448231,0.14542921950745863
299,0.09438076611585763,0.1023720750779925
300,0.21029080394116675,0.20560964822260222
301,0.19591381325016935,0.18926840703059275
302,0.18121466705417516,0.17729971612717635
303,0.17493585364038125,0.17653458338399608
304,0.13829212803177035,0.13028169630382264
305,0.1111353465252567,0.09517283737554819
306,0.11129580283926058,0.10725958106727322
307,0.11136051635979392,0.11488410146091141
308,0.09006051141273962,0.07936470919270669
309,0.0760975077171452,0.05771104822125611
310,0.21029080394116675,0.20354953068534012
311,0.19178691879849946,0.18421148603011223
312,0.1602808645957326,0.14769434848520374
313,0.14482170494170488,0.13283067615782843
314,0.1403339458418937,0.14482802622786775
315,0.11113262621490694,0.10566210123919001
316,0.10912642218703142,0.11137451845526564
317,0.08467932214146662,0.07376075808860792
318,0.0827970878280701,0.0807940889630439
319,0.11432262010827782,0.12056950950394901
320,0.21029080394116675,0.2035130849851718
321,0.21086067016450044,0.18912394432712545
322,0.19399610534464065,0.1688614694364368
323,0.181015839699796,0.15592272446063302
324,0.17713049933750982,0.15660638489720202
325,0.17296385442924844,0.159330704397278
326,0.20331133424568576,0.22493165912499438
327,0.1674147692187523,0.17271302946461278
328,0.13839296994072534,0.12970171656286264
329,0.13478061308888648,0.1308337432941132
330,0.21029080394116675,0.20644932457455872
331,0.19178691879849946,0.18642614103204908
332,0.1791426495530556,0.17952466321272648
333,0.14407499281816938,0.1350697068866616
334,0.13924435972618626,0.13424619862415196
335,0.13473610933508345,0.1382481964299771
336,0.1330730050107267,0.14440991189483418
337,0.10455850186320838,0.10425701659860764
338,0.09633609747571617,0.09288648553779902
339,0.11039300519848888,0.11306999145216522
340,0.21029080394116675,0.20555867967541763
341,0.1813529401164726,0.17053453459712262
342,0.1792081347359979,0.17103723655841105
343,0.14304622407537443,0.13266709886478267
344,0.12537020734165233,0.11202433778756832
345,0.12235089792160181,0.11433749572149127
346,0.10178957501739666,0.09296641047967803
347,0.09539129413432978,0.09505829368448644
348,0.07985571073782734,0.06695831675369575
349,0.06836345807449541,0.05130628801251545
350,0.21029080394116675,0.20644902179671307
351,0.1813529401164726,0.170704986657878
352,0.16168556590562508,0.1561887058538297
353,0.13720770953396008,0.12788490611652753
354,0.12326912923446093,0.1181080967707127
355,0.10676364391599896,0.10527405841155767
356,0.08954316610191734,0.08567539278069623
357,0.07737931399501778,0.06751447724362955
358,0.060150378266107106,0.05141811784319282
359,0.05758877676021091,0.05893013532789209
360,0.21029080394116675,0.20333582287416815
361,0.1813529401164726,0.16795263567020796
362,0.16185041104537107,0.1515072624163662
363,0.14512645826619244,0.13452236475524892
364,0.1378334969769283,0.1369661708019204
365,0.1334978632871037,0.1380838186303026
366,0.13944014505761565,0.1548785079505529
367,0.11942761031294045,0.1250875442516242
368,0.09144327509147097,0.0849319662464355
369,0.06812734652560916,0.05221245745988926
370,0.21029080394116675,0.20351301500094965
371,0.1813529401164726,0.16816008231565394
372,0.1595270788577566,0.14397245650509527
373,0.14755368138033323,0.14287377184617508
374,0.13889427474001786,0.1398852847131876
375,0.10940825530502209,0.09817984652190156
376,0.12170660234879985,0.11727462016384808
377,0.09508422661498009,0.08322646108650769
378,0.08878043245219318,0.09581800132200537
379,0.06741609199642437,0.06708740518452538
380,0.21029080394116675,0.20558204155485368
381,0.1813529401164726,0.16772240194190277
382,0.16019432643580803,0.15004546439742567
383,0.13909932502432293,0.1297439168726196
384,0.12545236900468992,0.11979105338809486
385,0.11441327910498655,0.11102950546632809
386,0.11378715320261577,0.1179781611338916
387,0.0855260283853024,0.07984951832219402
388,0.09686693374395115,0.10867328642169395
389,0.10233161041839184,0.12178295615318087
390,0.21029080394116675,0.20595733107180778
391,0.19178691879849946,0.18705580292902496
392,0.16028086459573257,0.14546830060796825
393,0.14854175918650697,0.14350148737226928
394,0.12648796489082365,0.1102020980798026
395,0.11197417220928926,0.09824603208578367
396,0.09161294784934186,0.07078311162049454
397,0.09447380270168809,0.08238545473792475
398,0.07328726474199779,0.05510612571105881
399,0.06540795051729056,0.05131692136215038
400,0.21029080394116675,0.20595733107180778
401,0.18325452851763918,0.17685296753102403
402,0.1606531114613789,0.15269687717606284
403,0.13552959168470266,0.12175596026192723
404,0.12648849785213234,0.11908111045930309
405,0.1153520061831995,0.10527969527720611
406,0.11128340124000928,0.11285693478984776
407,0.09933448654852094,0.10333939833913915
408,0.11298100970485621,0.12386787282801837
409,0.1109645715542397,0.1095374483848918
410,0.21029080394116675,0.20595733107180778
411,0.1813529401164726,0.1710249598417988
412,0.1595270788577566,0.15164577367497875
413,0.13419720149425207,0.12064766217626158
414,0.11588653454517003,0.10125166053510692
415,0.10604257425937733,0.10084712030537465
416,0.10691230117354233,0.11041932741203775
417,0.13678750092347217,0.1436346738085778
418,0.10021898774468288,0.10170142429715792
419,0.07765382607949162,0.07122737592460521
420,0.21029080394116675,0.203593298711229
421,0.19178691879849946,0.1856738130243952
422,0.1595270788577566,0.14538900596371623
423,0.13419720149425207,0.11436888576587369
424,0.11588653454517003,0.0953559541176384
425,0.10300225671745687,0.08727880121302763
426,0.09734326305514021,0.09098239508527817
427,0.07615457071217428,0.06455342106120641
428,0.08332774488986376,0.0816370009438266
429,0.05562492919395841,0.04895872258240411
430,0.21029080394116675,0.20644874831794943
431,0.1813529401164726,0.17435595163075374
432,0.1595270788577566,0.1489829712045403
433,0.14378255186990607,0.13349773258800124
434,0.13551274806780686,0.13187110711384495
435,0.1331681729076267,0.1388916673997244
436,0.1336635340400997,0.15053169385044474
437,0.143563379054626,0.16745606632914248
438,0.15133290050854475,0.183573566876692
439,0.15994457513837532,0.1952820667444654
440,0.21029080394116675,0.20567873104232903
441,0.1813529401164726,0.17064941348845436
442,0.15952707885775663,0.14889612792358542
443,0.13587968534291245,0.11869288786834746
444,0.11760114889839397,0.09824438000850877
445,0.10456238779897017,0.09052192324119178
446,0.11285173110393815,0.11997007242827888
447,0.12174413090549473,0.13676030057967492
448,0.1303565829060276,0.1517102297095645
449,0.1168515896034825,0.12603708888085624
450,0.21029080394116675,0.20351763160597222
451,0.1813529401164726,0.1652150032188281
452,0.15952707885775663,0.14102342906040496
453,0.13419720149425207,0.11047647007585534
454,0.11503661252932573,0.09064557621030597
455,0.09318044620818015,0.06538448770177943
456,0.09868143457048482,0.10553413887386173
457,0.07408507344278074,0.06724183825052162
458,0.07422199620470706,0.06917528488603346
459,0.055894408663365786,0.04292856501180286
460,0.21029080394116675,0.20640476603562774
461,0.19178691879849946,0.18745072834956297
462,0.1655192503070934,0.15553001125806915
463,0.16321050075150056,0.15812852348031703
464,0.14348220584990865,0.1347115201293455
465,0.12003888531453283,0.10743866090527755
466,0.104774442629302,0.09218015149887958
467,0.08564122585100636,0.06852201503586439
468,0.11474014643130154,0.08667899338270027
469,0.09265663640794174,0.08335454765933357
470,0.21029080394116675,0.20536766124133798
471,0.19178691879849946,0.1867186118991006
472,0.1595270788577566,0.14648401693236204
473,0.13419720149425207,0.11705169292143709
474,0.11976124396295972,0.10821950041202479
475,0.10349607829392485,0.09573859667367728
476,0.08719710657788797,0.07814007514452612
477,0.07909819108480858,0.07478230314776357
478,0.08682425003811371,0.09033739330776559
479,0.16622222985955845,0.15063480965600393
480,0.21029080394116675,0.20354953068534012
481,0.18325452851763918,0.1701986991121348
482,0.1639783183499846,0.1462781916825952
483,0.1500269605400606,0.13594508107653586
484,0.14750220186680452,0.1480808273155277
485,0.14053034987345459,0.14647694183084617
486,0.10686335529741813,0.10226355725630361
487,0.11730319481436507,0.1269288269143143
488,0.13455672896832035,0.12242430596296051
489,0.12792352780894334,0.12504036810518432
490,0.21029080394116675,0.2064453652047055
491,0.1813529401164726,0.16941449217520804
492,0.15952707885775663,0.14515907356839125
493,0.13419720149425207,0.11433337896951351
494,0.11540691294526319,0.09432417375668094
495,0.11303339132997631,0.0999196308646292
496,0.1021673217597269,0.0912356776506131
497,0.0907820867224856,0.08392157353629943
498,0.06780341349702751,0.050697302613378216
499,0.05932972619948766,0.040594230938379536
500,0.21029080394116675,0.2063733082898664
501,0.1813529401164726,0.17105519313884832
502,0.16234394215847897,0.1518427256645813
503,0.14742350182005887,0.13711375901329256
504,0.11809335666704074,0.09989547849154645
505,0.11675914049396256,0.10366921574835943
506,0.11104839786367425,0.11029420972174375
507,0.08397359178670928,0.07151344405443502
508,0.06719920664996243,0.043135408325989506
509,0.06255787807899502,0.0509665782298292
510,0.21029080394116675,0.20349822377463067
511,0.19178691879849946,0.1841799694836713
512,0.1789043195553298,0.17554947052993256
513,0.1499912649308471,0.14252596478402654
514,0.12260423454713501,0.10735642576822635
515,0.1072946356675031,0.09546523873215634
516,0.10234055296216106,0.09649822244275873
517,0.07370679597779688,0.05996562707141913
518,0.05448462478646702,0.03341606587065624
519,0.08178293570566399,0.07228573354122246
520,0.21029080394116675,0.20560964822260222
521,0.19178691879849946,0.18579379798350257
522,0.1789043195553298,0.17463002012607323
523,0.1437785457647358,0.13049270222947534
524,0.13799949036942935,0.1358940160913682
525,0.13333101335581643,0.1370483973086723
526,0.13590104048976556,0.14632110855078512
527,0.14142871280398453,0.15868895756990728
528,0.1536338438505338,0.17729793109645536
529,0.164905068453105,0.19273362659360724
530,0.21029080394116675,0.2053875974709871
531,0.19178691879849946,0.18551881346265706
532,0.1791426495530556,0.17580928370982818
533,0.17123517810958772,0.17247523064214765
534,0.1495391096521427,0.15255480581467437
535,0.14134186962900352,0.14781370834237706
536,0.14410484281777008,0.1568365149982738
537,0.11107763313375399,0.11110575565398019
538,0.119397189529303,0.12904655516237482
539,0.12580139814186872,0.14591855266715442
540,0.21029080394116675,0.20351763160597222
541,0.1813529401164726,0.17168376964327003
542,0.16019432643580805,0.14735058813271656
543,0.1387615060294301,0.12440568339879267
544,0.12011840084775617,0.10325656045101857
545,0.10273629223513095,0.07941928655967918
546,0.08470569501725113,0.06501174949378713
547,0.07682797946035606,0.05923882037968026
548,0.06804156461018172,0.05393756536517813
549,0.07042618372926891,0.06989547082217136
550,0.21029080394116675,0.20595733107180778
551,0.19178691879849946,0.187055802929025
552,0.15952707885775663,0.1469348321305772
553,0.14378255186990607,0.13195395762188988
554,0.11804692099142425,0.09704398394994672
555,0.11780577612701718,0.11059757539915459
556,0.08834951326533849,0.07586927124509808
557,0.07964835186351456,0.07182349347302393
558,0.08141989755397104,0.08127639211696816
559,0.15906892420148377,0.1464315517979816
560,0.21029080394116675,0.20670368351203047
561,0.18325452851763918,0.1763555690169391
562,0.16234394215847897,0.1537707749576361
563,0.14815967362575047,0.14653198592745775
564,0.12748937036300542,0.12305850455827501
565,0.11912397993500534,0.11306107023731944
566,0.10216502651864559,0.09516241253387046
567,0.09397745764207265,0.09591490148732379
568,0.07007109111170143,0.06013327130449407
569,0.051039513443142864,0.034722105891387224
570,0.21029080394116675,0.20595733107180778
571,0.19178691879849946,0.18594535576190718
572,0.1789043195553298,0.17686490996967727
573,0.17123742062476363,0.17779377102790336
574,0.13404130759665928,0.13113852991026215
575,0.15691979300634945,0.17166980062199927
576,0.1537279852685718,0.17357505959539826
577,0.13572175285250365,0.13570985860966456
578,0.14594021373388122,0.15130405827447868
579,0.14129485200426678,0.1572405173535852
580,0.21029080394116675,0.2066971286398408
581,0.19178691879849946,0.18669284053120552
582,0.15952707885775663,0.14446572113344147
583,0.13498971154211062,0.12120762207576943
584,0.11551777160054447,0.1002289148349589
585,0.10933034142247777,0.09829428409750689
586,0.0991769292168743,0.08553249276048258
587,0.09570550574943718,0.09265298509160554
588,0.07580238768174931,0.0689328292369178
589,0.06997249362305909,0.06328004183158474
590,0.21029080394116675,0.2064453652047055
591,0.19234228748654197,0.18920921745489558
592,0.16019432643580805,0.14593970195401787
593,0.14742350182005887,0.1376445065724919
594,0.15140576240318232,0.15279472513175418
595,0.12097578968078238,0.11208502323953504
596,0.11857028744091927,0.1171652818710803
597,0.08980604524158839,0.0776744301324864
598,0.09919237081157099,0.09800138063828702
599,0.07409758121468424,0.06081510487308974
600,0.21029080394116675,0.20595733107180778
601,0.19178691879849946,0.18594535576190718
602,0.16107086087254338,0.14762684656599492
603,0.13601181648012142,0.11745536067600801
604,0.12535694075541076,0.11041481865046672
605,0.0998567665693662,0.08071421293916017
606,0.08369596516492832,0.06551502682010102
607,0.07569092937045734,0.06859046410921837
608,0.0661309306451798,0.061021489468165074
609,0.10396938221030848,0.11897471000178722
610,0.21029080394116675,0.20595733107180778
611,0.18599880525303264,0.18269527043219128
612,0.16609180861466016,0.15951125643066705
613,0.13978838610159605,0.12515508309559203
614,0.1292381868575315,0.11695745806803358
615,0.13318118781803318,0.13062448979758762
616,0.12780598492241105,0.12896210560296248
617,0.12390009357911747,0.1327449516551599
618,0.11086919097944299,0.10176883041203438
619,0.07979499194351976,0.06670621347379775
620,0.21029080394116675,0.20670572567575463
621,0.19178691879849946,0.18670083884841454
622,0.18003357711518397,0.1790791756367955
623,0.17155332180468622,0.17462800783553042
624,0.13687971686443867,0.12962084975933152
625,0.11066963859142015,0.09406409658628122
626,0.10280798127986411,0.09197140731664749
627,0.0809494111329182,0.06656721262185039
628,0.07902291871963582,0.07264145510437223
629,0.06690742203039472,0.04946744048632792
630,0.21029080394116675,0.20595733107180778
631,0.1813529401164726,0.1710249598417988
632,0.1595270788577566,0.15105193074779635
633,0.14458154177564378,0.1428082659901858
634,0.1160138535788818,0.10591117240980276
635,0.09631285318631615,0.08208876775268865
636,0.07879454609439807,0.06378328012261916
637,0.0576654496618864,0.03800874161043459
638,0.06989377582957675,0.07150094490323476
639,0.04856018290999195,0.03971832654265509
640,0.21029080394116675,0.20555846304670664
641,0.19234228748654197,0.18723606702190804
642,0.17921408674791414,0.17561905053542803
643,0.17130854295361014,0.17162762416517666
644,0.16958630552677956,0.17520954778760633
645,0.17177540453614293,0.18770496786134583
646,0.20054711388224847,0.22444529652285689
647,0.16158523087987636,0.17345496297079194
648,0.127201484599766,0.1272923637726452
649,0.13886571275894094,0.13912429544994695
650,0.21029080394116675,0.20672863135552785
651,0.1813529401164726,0.1716204273672953
652,0.15952707885775663,0.14868926269081303
653,0.16314029408933767,0.15922669864484934
654,0.14640777149986123,0.14857098057710705
655,0.13879537411439752,0.1469655586761113
656,0.12796553704945543,0.1313310384792171
657,0.10583028308115887,0.10063261653377777
658,0.09206110520361735,0.07841372423240858
659,0.09168297068386637,0.07924052165651635
660,0.21029080394116675,0.20595733107180778
661,0.1813529401164726,0.1710249598417988
662,0.16168556590562508,0.1531556145171311
663,0.13824551429331164,0.12747813478055953
664,0.12037458572675917,0.1090658729392971
665,0.10733187775410538,0.09846484973121772
666,0.10619663671929017,0.11084765515589781
667,0.11529506603476529,0.13143445294147083
668,0.0987021431505492,0.11785834658045947
669,0.1027396613914405,0.12374358771711097
670,0.21029080394116675,0.20640476603562774
671,0.19178691879849946,0.188695292939085
672,0.1595270788577566,0.14843200879273535
673,0.14378255186990607,0.1333584171764028
674,0.1438148933718465,0.13080824948704106
675,0.11225786188751131,0.11056054234379677
676,0.09424661358419673,0.08494599730928852
677,0.07237316867188344,0.06273377735395075
678,0.058475377069044786,0.04615626740953968
679,0.03578928481159975,0.026286182983220163
680,0.21029080394116675,0.20640476603562774
681,0.1813529401164726,0.17113953323102588
682,0.1595270788577566,0.1509878282494253
683,0.1461737170477496,0.14457901198597206
684,0.13745408283819327,0.14156742225333846
685,0.10501869361636955,0.09958265168432874
686,0.13039292141659978,0.12319513859765714
687,0.10807895198768148,0.08779861540549944
688,0.10723006437670776,0.10846318097438316
689,0.11258085523842204,0.12191540142989875
690,0.21029080394116675,0.20351763160597222
691,0.1813529401164726,0.16816567475045963
692,0.16019432643580805,0.14574237802919332
693,0.14858383342596718,0.1330641816388529
694,0.12199380676447838,0.10465681277053057
695,0.10935807720003535,0.0964972372838263
696,0.10377991640946507,0.10135155474313332
697,0.10317526394719921,0.10862513188141068
698,0.10523054137897687,0.09102460684044154
699,0.06335749810478206,0.05083629529718941
