episode,score_mean,score_std,average_mean,average_std,avg_q_values_mean,avg_q_values_std,rolling_100_score
0,-217.4,77.22578728781095,-217.9197440693883,77.4294339496143,-1.4047999262809754,1.2327218957655972,-217.4
1,-206.0,124.03762869925131,-212.09719391298034,62.486470033662094,-1.6121064682491126,1.827272350858508,-211.7
2,-204.5,132.07931119007415,-209.70405961977394,70.87197430118825,-1.2429780643433335,3.013118262490456,-209.29999999999998
3,-214.1,134.98596634876944,-210.89980933262814,56.404482666730814,-1.6434942118823528,2.9877345174502117,-210.5
4,-249.2,170.08154906789076,-218.6285606246979,64.83791315146465,-2.1702197953127325,3.619213688716458,-218.24
5,-113.9,61.42646914084442,-201.2720231012004,55.700905454400676,-1.3997787475585937,4.103911416075337,-200.85000000000002
6,-148.2,84.92715833125598,-193.75090981850073,54.219366633986134,0.2953288331627846,3.6314682541052963,-193.32857142857145
7,-220.1,149.3031591538951,-197.08590632638033,36.954633354964116,0.6677984476089477,4.391500535494285,-196.675
8,-158.2,107.47795639623556,-192.82146461535652,27.200615217787544,0.2940660864114761,3.24553929648395,-192.4
9,-219.3,159.36614027661793,-195.51436776793025,21.94407183265321,-2.187992364168167,4.766190282408682,-195.09
10,-253.2,137.49408068066867,-200.80609379119156,27.176052794672263,-4.651220726966858,7.66985709403885,-200.37272727272727
11,-170.2,121.06178404251094,-198.30550779644855,27.348247983759958,0.28133261799812337,8.959028507216685,-197.85833333333332
12,-143.0,92.52266989470444,-194.09006737108479,23.260504438910335,0.9853321790695191,6.17604080236276,-193.6384615384615
13,-178.9,148.37973057141076,-193.0333066328755,25.441363526248853,-0.11792800538241846,7.476602694235446,-192.58571428571426
14,-174.5,119.87516655068953,-191.84706626594055,26.44422104439794,0.2581760063767435,6.796773707195592,-191.38
15,-129.7,83.29339042738559,-187.99710076073958,22.719569182668295,1.6004402399063111,5.195170943074102,-187.52499999999998
16,-170.0,87.65842800324451,-186.97058277008466,22.76072334880329,3.138080859184265,7.374368755071852,-186.4941176470588
17,-155.9,117.20110920976813,-185.26737431091374,22.13570385631154,-0.4972396790981294,6.510870866139912,-184.79444444444442
18,-176.6,125.72739469891904,-184.83437313654585,21.320582986571136,1.8635876417160033,7.291036502154487,-184.36315789473682
19,-152.0,85.5206277910644,-183.2276877831858,23.039201826286313,-1.0752855777740484,11.007506667969318,-182.74499999999998
20,-148.4,101.90540275721945,-181.59101445715268,21.537527514689945,5.133606052398681,6.863537529832312,-181.1095238095238
21,-176.1,83.10161116234616,-181.35946033685076,20.07683989074463,-0.012078267335892078,7.9979018785436695,-180.88181818181818
22,-162.0,116.43691663538482,-180.54320966281392,17.30987539939461,5.7294919967651365,7.9459680498599266,-180.0608695652174
23,-116.8,70.70564962496907,-177.90606836201442,16.090114247592076,6.386933207511902,7.681882208490204,-177.42499999999998
24,-147.4,117.4471039328864,-176.70616236044256,14.205101638873238,4.653302413225174,8.181314402326796,-176.224
25,-176.1,139.61411103466583,-176.7064121933352,12.797098893026202,1.8124862238764763,11.68133050977344,-176.21923076923076
26,-98.0,90.62253828074142,-173.8025748364017,12.64842281055197,3.3946752451360225,6.169072954356483,-173.32222222222222
27,-149.0,77.71886657834263,-172.93698944165675,13.493462217738662,6.550086337327957,6.323554368716457,-172.45357142857142
28,-174.3,114.47954693597747,-172.99994047981255,14.871726842218129,2.707636070251465,14.788815095303532,-172.51724137931035
29,-101.3,64.29109148586952,-170.6283271256662,13.73990442823819,4.048771715164184,10.628638988355576,-170.14333333333335
30,-98.3,45.08029872719715,-168.30731805126183,14.4654934086142,5.378414368629455,9.795382611930176,-167.82580645161292
31,-129.2,66.42589856373792,-167.10045744111346,13.798585769567698,2.7575684934854507,5.652001487781762,-166.61875
32,-95.8,55.024842874226664,-164.95128085219056,14.077337851086751,9.322801178693771,9.71286280546558,-164.4727272727273
33,-118.8,66.3790462252794,-163.6039698806532,12.515310169954471,2.503722444176674,10.90736310381569,-163.1294117647059
34,-56.9,55.96516773851393,-160.5632102967488,12.73315085904785,6.607764256000519,8.232406915145782,-160.09428571428572
35,-113.3,56.49001878404911,-159.26398644035768,11.768232901098504,8.437180662155152,12.639686912213156,-158.79444444444445
36,-93.6,64.81632167560541,-157.49731349226658,12.746320941266204,12.347581958770752,9.829077107947896,-157.03243243243244
37,-134.1,104.44504136945262,-156.8973776877265,13.271540602247454,5.254181575775147,15.432801940325243,-156.4289473684211
38,-135.8,83.03787623060268,-156.36475298707182,12.26584112558535,3.6477664530277254,11.434383390702155,-155.90000000000003
39,-120.7,106.29314810152785,-155.48261972769666,13.734899492888866,8.499518656730652,8.370504284434602,-155.02000000000004
40,-95.7,89.48997460920165,-154.0308333645757,14.396300904262832,4.010605573654175,12.760496670895296,-153.57317073170734
41,-112.0,82.69085667580049,-153.04379321803003,13.346546270822678,6.290337944030762,14.657371792745883,-152.58333333333334
42,-68.2,39.879819457966455,-151.08031900907045,13.358966925486863,11.130407059192658,10.742708716267273,-150.62093023255815
43,-90.8,47.66969687338068,-149.72306119129442,13.180115827382712,11.661003184318542,11.775985070355386,-149.26136363636365
44,-60.4,52.2179194444887,-147.74258516638352,12.445532901778199,10.243355536460877,12.941243458623394,-147.2866666666667
45,-82.6,86.4615521489176,-146.3312598080758,13.02410719796716,-0.29489344358444214,17.63720650089595,-145.88043478260872
46,-69.3,36.24622585716876,-144.70340779733513,12.610919884828965,10.896561026573181,8.84273745716081,-144.25106382978726
47,-46.4,45.891659857151005,-142.66355491628843,12.622865071596745,7.988771724700928,17.719656706159842,-142.2125
48,-69.7,93.486838051615,-141.17805263300352,12.741277967553575,5.584401369094849,16.01724837720679,-140.7326530612245
49,-49.4,61.09591730313173,-139.351660757632,12.805947423653464,10.868570113182068,22.439207283195685,-138.906
50,-54.6,46.52406784545918,-137.69704754230654,12.260850800578613,14.883379757404327,18.792406408851576,-137.25294117647059
51,-73.1,77.83665232038467,-136.46114764896802,11.87573255996983,9.0776775598526,23.137876057385903,-136.01923076923077
52,-104.2,57.94019905615328,-135.86229669906962,11.392542548565544,17.055079436302186,14.656355390493385,-135.4188679245283
53,-49.0,43.44089215371976,-134.25989062358673,11.288933781591727,22.329672002792357,10.404561665223172,-133.81851851851854
54,-90.7,77.48842207423995,-133.47778302851935,11.84891497465696,15.850065457820893,11.36360150678848,-133.03454545454545
55,-61.6,94.9235950061358,-132.19922435055497,12.225685013249581,15.245693397521972,20.121775187723063,-131.75892857142858
56,-42.8,39.664705833888256,-130.6360758969655,11.95366895553075,22.882079982757567,10.913802996135127,-130.1982456140351
57,-64.0,133.0254779272669,-129.49026646481224,11.075802474229917,-1.665128064155578,24.598656180941994,-129.05689655172415
58,-86.3,74.33415545135807,-128.76541637617396,11.265995732153446,20.733112716674803,13.575421502274109,-128.33220338983054
59,-60.4,38.178527996768025,-127.63725682622005,10.927546297973903,21.641092252731323,9.789703360033348,-127.20000000000002
60,-54.0,68.85734044626857,-126.43204271928944,10.611025691067825,24.52106342315674,15.976711406534303,-126.00000000000001
61,-112.3,69.41989788398008,-126.20907929845052,10.056616414074682,20.40333762168884,14.506954712017034,-125.77903225806453
62,-69.7,75.89766502044418,-125.31435148794307,10.852347498208694,21.09832606315613,11.966293252568217,-124.8888888888889
63,-53.2,77.24103687663559,-124.18952816578644,10.582930220567588,17.030633342266082,9.870182918618639,-123.76875000000001
64,-123.9,126.5266331208133,-124.19015051254947,10.267000575440289,20.1181321144104,13.41765230344592,-123.77076923076923
65,-67.6,90.98986512549382,-123.3375403245628,10.158707062994695,14.793789529800415,18.529241860727144,-122.91969696969699
66,-29.9,111.95480238818601,-121.94321601098314,10.94133632615297,8.871295976638795,13.480191989218138,-121.53134328358209
67,-78.2,96.89031599356736,-121.30159820611797,11.636821675441283,5.560798108577728,12.88137248477752,-120.89411764705883
68,-75.2,65.37889567742789,-120.64020567124808,11.853238903797026,25.82221975326538,15.223184258306677,-120.23188405797104
69,-80.0,72.60394846930387,-120.06389548136481,11.834900176249585,18.993725395202638,17.68665596564384,-119.65714285714289
70,-24.9,123.19221656509889,-118.72431486849996,12.316871311225198,12.239137554168702,19.058788437503736,-118.32253521126762
71,-33.4,91.57292176183964,-117.54236781061516,12.550534888612846,19.999147510528566,14.802504785203654,-117.14305555555558
72,-56.8,118.44248487017748,-116.713286108803,12.59464499255695,20.854922151565553,15.214120861679106,-116.31643835616438
